cell,drug1_db,drug2_db,synergy
LS-411N,AZD8055,Trametinib,0
MDA-MB-415,Axitinib,PF-4708671,0
CL-11,SB216763,Trametinib,0
OCUB-M,Lapatinib,OSI-027,0
CAL-85-1,MK-2206,Sorafenib,0
CAL-85-1,MK-2206,Camptothecin,0
COLO-824,MK-2206,PF-4708671,0
BT-20,Taselisib,Palbociclib,0
CAL-148,Taselisib,AZD6482,0
UACC-812,Gemcitabine,Trametinib,0
CAL-120,Gemcitabine,Afatinib,0
NCI-H508,MK-1775,SB216763,0
CAL-85-1,Lapatinib,AZD7762,0
DiFi,Trametinib,Dabrafenib,0
GP5d,Navitoclax,SCH772984,1
PANC-04-03,MK-2206,OSI-027,0
MZ1-PC,MK-1775,Lapatinib,0
EFM-192A,PD173074,Alisertib,0
PA-TU-8988T,Dactolisib,Paclitaxel,0
BT-474,MK-1775,Axitinib,0
HCC1500,Sapitinib,Bortezomib,0
EFM-19,Pictilisib,Lapatinib,0
MDA-MB-361,Trametinib,Doramapimod,0
HT-115,Camptothecin,SCH772984,0
MDA-MB-157,Olaparib,AZD7762,0
SNU-407,AZD7762,Navitoclax,0
MRK-nu-1,Trametinib,Linsitinib,0
HCC1954,Luminespib,AZD8055,0
MDA-MB-330,Linsitinib,Navitoclax,0
PA-TU-8902,LGK974,Cisplatin,0
DAN-G,MK-2206,Crizotinib,0
MFM-223,Docetaxel,NU7441,0
Hs-578-T,Axitinib,Wee1 Inhibitor,0
HCC1395,Lapatinib,5-Fluorouracil,0
YAPC,5-Fluorouracil,Paclitaxel,0
MDA-MB-415,Gemcitabine,Navitoclax,0
GP5d,AZD8055,AZD4547,0
CAPAN-1,Paclitaxel,AZD7762,0
MDA-MB-436,MK-1775,OSI-027,0
SU8686,Lapatinib,Sorafenib,0
PANC-03-27,Gemcitabine,OSI-027,0
T84,SB505124,Taselisib,0
YAPC,Irinotecan,LGK974,0
CAL-120,Navitoclax,SCH772984,0
KP-2,Taselisib,Gemcitabine,0
Hs-578-T,OSI-027,NU7441,0
SK-CO-1,SB216763,Palbociclib,0
AU565,OSI-027,Docetaxel,0
MDA-MB-175-VII,Sapitinib,OSI-027,1
HCC1599,Linsitinib,RO-3306,0
HCC2218,Navitoclax,Alpelisib,0
HCC1569,Luminespib,Ribociclib,0
PA-TU-8988T,Linsitinib,LGK974,0
EFM-192A,Bortezomib,PF-4708671,0
SW1116,MK-2206,Navitoclax,0
MZ1-PC,Ruxolitinib,Sorafenib,0
SNU-1040,SB505124,Palbociclib,0
MDA-MB-157,Bortezomib,SB216763,0
CAPAN-2,Olaparib,5-Fluorouracil,0
HCC38,Bortezomib,ZM447439,1
SNU-81,Trametinib,Olaparib,0
HCT-116,Camptothecin,Navitoclax,1
HCC2998,Crizotinib,5-Fluorouracil,0
SW1116,MK-2206,Trametinib,1
ZR-75-1,Bortezomib,JQ1,0
PSN1,Trametinib,Linsitinib,1
MDA-MB-453,Gemcitabine,Pictilisib,0
HT55,Olaparib,LGK974,0
ZR-75-1,Docetaxel,Dabrafenib,0
HDQ-P1,Gemcitabine,Temozolomide,0
T47D,Cisplatin,Camptothecin,0
HT-29,MK-2206,5-Fluorouracil,0
HCC2157,PD173074,JQ1,0
SW1990,Crizotinib,Linsitinib,0
HCC1395,OSI-027,Pictilisib,0
DU-4475,AZD7762,Trametinib,0
PANC-08-13,Trametinib,LGK974,0
HCC2157,MK-1775,Axitinib,0
EFM-19,Docetaxel,GSK269962A,0
EVSA-T,MK-2206,KU-55933,1
BT-20,Temozolomide,Nilotinib,0
AsPC-1,Taselisib,Galunisertib,0
EVSA-T,Lapatinib,5-Fluorouracil,0
UACC-893,Temozolomide,Sapitinib,0
MDA-MB-330,AZD7762,Linsitinib,0
HCC2998,Oxaliplatin,MK-2206,0
SW1990,Sorafenib,Lapatinib,0
SW48,AZD7762,Dabrafenib,0
ZR-75-30,Taselisib,Trametinib,0
CAPAN-2,Dasatinib,SCH772984,1
HCC1419,Docetaxel,Tozasertib,0
EVSA-T,5-Fluorouracil,Entinostat,0
CAMA-1,Linsitinib,MK-2206,0
HDQ-P1,Linsitinib,Navitoclax,0
COLO-824,Bortezomib,PF-4708671,0
CAL-120,Gemcitabine,Sorafenib,0
OCUB-M,Bortezomib,Axitinib,0
SW1116,Crizotinib,SB505124,0
PANC-04-03,LGK974,Gemcitabine,0
HuP-T3,Olaparib,AZD7762,0
HCC38,MK-1775,GSK269962A,0
HuP-T4,Trametinib,OSI-027,1
PA-TU-8988T,Erlotinib,Palbociclib,0
RCM-1,Oxaliplatin,MK-2206,0
LS-411N,Linsitinib,AZD4547,0
BT-549,Taselisib,Crizotinib,0
Hs-578-T,Olaparib,KU-55933,0
MDST8,Olaparib,Taselisib,0
MRK-nu-1,Cisplatin,KU-55933,0
HCC1395,PD173074,Alisertib,0
JIMT-1,OSI-027,Camptothecin,0
PANC-03-27,LGK974,5-Fluorouracil,0
HDQ-P1,AZD7762,Paclitaxel,0
MDA-MB-453,Temozolomide,Palbociclib,0
SNU-C1,Taselisib,Olaparib,0
HCC1806,OSI-027,NU7441,0
BT-483,Vorinostat,Tozasertib,0
SW1990,LGK974,Trametinib,0
EVSA-T,Cisplatin,Uprosertib,0
MDA-MB-330,Trametinib,Pictilisib,0
SW620,Sapitinib,AZD7762,0
KP-1N,Dactolisib,5-Fluorouracil,0
CAMA-1,Lapatinib,MK-2206,0
KM12,AZD7762,LGK974,0
CFPAC-1,Navitoclax,LGK974,0
MIA-PaCa-2,Crizotinib,Oxaliplatin,0
EFM-192A,AZD7762,Taselisib,0
COLO-824,Linsitinib,PF-4708671,0
CAMA-1,Lapatinib,Luminespib,0
HCC1937,Gemcitabine,MK-2206,0
ZR-75-1,Crizotinib,PF-4708671,0
ZR-75-1,Cisplatin,Sorafenib,0
MDA-MB-453,Crizotinib,Dabrafenib,0
SNU-1040,BMS-754807,5-Fluorouracil,0
CAL-51,5-Fluorouracil,Wee1 Inhibitor,0
CaR-1,Trametinib,5-Fluorouracil,0
HCC1954,Vorinostat,BI-2536,0
CAL-148,Lapatinib,BI-2536,0
HT-115,5-Fluorouracil,SB505124,0
SW48,Navitoclax,Camptothecin,0
DiFi,AZD8055,SB216763,0
T84,Camptothecin,Dabrafenib,0
GP5d,Olaparib,Camptothecin,0
MDA-MB-231,Luminespib,Afatinib,0
CAL-51,Taselisib,ZM447439,1
HCC1395,Navitoclax,Ribociclib,0
PA-TU-8988T,Paclitaxel,Sorafenib,0
HCC1143,Taselisib,Venetoclax,0
HDQ-P1,OSI-027,Pictilisib,0
PANC-03-27,Dasatinib,MK-2206,0
MDA-MB-330,AZD7762,Gemcitabine,0
MDA-MB-468,Axitinib,Camptothecin,0
COLO-824,Crizotinib,Camptothecin,0
BT-20,Axitinib,PF-4708671,0
CaR-1,Oxaliplatin,MK-2206,0
YAPC,Palbociclib,Dasatinib,0
PA-TU-8902,SCH772984,AZD7762,0
HCC38,Linsitinib,NU7441,0
Hs-578-T,Luminespib,JQ1,0
CAPAN-2,Ruxolitinib,Sorafenib,0
PA-TU-8988T,Gemcitabine,Sorafenib,0
SU8686,Olaparib,AZD7762,0
ZR-75-30,5-Fluorouracil,PF-4708671,0
PANC-04-03,LGK974,Linsitinib,0
HCC1428,Taselisib,Alisertib,0
DU-4475,Gemcitabine,Dabrafenib,0
ZR-75-30,OSI-027,Gemcitabine,0
BT-483,Trametinib,BI-2536,0
SNU-175,MK-2206,Navitoclax,1
DAN-G,Sorafenib,Trametinib,1
PANC-02-03,SCH772984,Irinotecan,0
HCC202,PD173074,MK-2206,0
EFM-19,Docetaxel,Luminespib,0
HCC1143,Bortezomib,SB216763,0
HCC2157,Bortezomib,Sorafenib,0
SNU-407,AZD7762,LGK974,0
SNU-175,Crizotinib,AZD7762,0
CW-2,Oxaliplatin,Palbociclib,0
SNU-C1,SB216763,Afatinib,0
PANC-02-03,Palbociclib,Linsitinib,0
BT-549,Crizotinib,Tozasertib,0
AsPC-1,Cisplatin,LGK974,0
MDA-MB-436,Palbociclib,BI-2536,0
HCC202,Gemcitabine,Navitoclax,0
SW1417,5-Fluorouracil,MK-2206,0
HCC1954,PD173074,Lapatinib,0
CAMA-1,Gemcitabine,Doramapimod,0
SNU-407,Olaparib,Vinorelbine,0
HCC1143,Axitinib,Camptothecin,0
PA-TU-8988T,Erlotinib,Irinotecan,0
CAL-120,MK-2206,SB216763,0
AU565,Olaparib,KU-55933,0
DU-4475,Bortezomib,ZM447439,0
HDQ-P1,Pictilisib,AZD6482,0
HCC1428,Luminespib,Gemcitabine,0
SNU-81,MK-2206,5-Fluorouracil,0
MDA-MB-231,Crizotinib,AZD6482,0
KP-4,Dactolisib,Lapatinib,0
MCF7,Crizotinib,GSK269962A,0
RCM-1,Palbociclib,Dabrafenib,0
COLO-824,MK-2206,ZM447439,0
BT-483,Vorinostat,Sorafenib,0
YAPC,Paclitaxel,Erlotinib,0
KP-3,Galunisertib,Palbociclib,0
HCC1569,MK-1775,Pictilisib,0
CAPAN-1,MK-1775,Irinotecan,0
BT-483,Crizotinib,AZD8055,0
HCC1937,Trametinib,Doramapimod,0
AU565,Cisplatin,5-Fluorouracil,0
OCUB-M,PD173074,Venetoclax,0
MZ1-PC,Crizotinib,Galunisertib,0
MFM-223,Palbociclib,RO-3306,0
SUIT-2,Irinotecan,Palbociclib,0
CAL-85-1,Cisplatin,5-Fluorouracil,0
HCC1806,Sapitinib,Dabrafenib,0
CAL-120,MK-1775,Gemcitabine,0
EFM-19,AZD7762,Trametinib,0
CAMA-1,Lapatinib,MK-1775,0
MCF7,Luminespib,BI-2536,0
EVSA-T,Linsitinib,RO-3306,0
HT-29,BMS-754807,Camptothecin,0
MFM-223,Crizotinib,Navitoclax,0
HCC1954,Axitinib,Trametinib,0
KP-1N,Oxaliplatin,LGK974,0
CAL-148,Docetaxel,AZD8055,0
MCF7,Docetaxel,NU7441,0
HCT-15,Dabrafenib,Oxaliplatin,0
BT-549,Axitinib,Pictilisib,0
HCC1419,Gemcitabine,Pictilisib,0
EFM-19,Trametinib,Cisplatin,0
CAL-51,Axitinib,Sapitinib,0
HCC1599,Taselisib,Afatinib,0
BT-483,Temozolomide,AZD8055,0
CAL-85-1,Sapitinib,Olaparib,0
DAN-G,Palbociclib,Irinotecan,0
MRK-nu-1,Linsitinib,Cisplatin,0
HCC1569,Taselisib,Gemcitabine,0
PA-TU-8902,Navitoclax,Trametinib,1
CAL-148,PD173074,Taselisib,0
CAMA-1,Gemcitabine,Entinostat,0
HCC2998,Taselisib,Navitoclax,0
EFM-19,Cisplatin,Alpelisib,0
DU-4475,AZD7762,Navitoclax,1
HCC1187,AZD7762,Ribociclib,0
PANC-10-05,OSI-027,Gemcitabine,0
HCC1428,OSI-027,Olaparib,0
OCUB-M,Trametinib,Dabrafenib,0
PSN1,5-Fluorouracil,Cisplatin,0
PANC-03-27,Sorafenib,Lapatinib,0
MDA-MB-415,OSI-027,Paclitaxel,0
HCC1419,Lapatinib,Tozasertib,0
CL-11,AZD7762,Trametinib,0
UACC-812,Linsitinib,Cisplatin,0
AsPC-1,Oxaliplatin,MK-2206,0
HCC1569,OSI-027,Bortezomib,0
LoVo,SB505124,SB216763,0
KM12,Palbociclib,Camptothecin,0
MDA-MB-361,MK-2206,Nilotinib,1
T47D,PD173074,Navitoclax,0
T47D,MK-2206,AZD8055,0
CAL-120,Bortezomib,Sapitinib,0
MZ1-PC,Galunisertib,Oxaliplatin,0
CAL-51,Sapitinib,Vorinostat,0
KP-3,Crizotinib,Galunisertib,0
PA-TU-8988T,AZD7762,Paclitaxel,0
MRK-nu-1,Navitoclax,Alisertib,1
MDA-MB-330,Palbociclib,Sapitinib,0
JIMT-1,Gemcitabine,BI-2536,0
CAL-120,Navitoclax,MK-1775,0
MRK-nu-1,Palbociclib,Cisplatin,0
HCC70,MK-1775,Gemcitabine,0
CW-2,Oxaliplatin,AZD4547,0
CAMA-1,Luminespib,Doramapimod,0
HT55,SB505124,Afatinib,0
AsPC-1,Navitoclax,Galunisertib,0
MDA-MB-453,Docetaxel,Taselisib,0
HCC2157,Crizotinib,Dabrafenib,0
HT-115,Sapitinib,SB216763,0
HDQ-P1,Docetaxel,MK-2206,0
MDA-MB-436,PD173074,RO-3306,0
MDA-MB-157,Bortezomib,Venetoclax,0
PANC-04-03,Taselisib,Cisplatin,0
HCC1954,MK-1775,OSI-027,1
HCC1395,Palbociclib,AZD6482,0
CAMA-1,MK-1775,5-Fluorouracil,0
CAPAN-1,Ruxolitinib,Dactolisib,0
SU8686,Oxaliplatin,MK-2206,0
CAPAN-1,Sorafenib,Navitoclax,0
EFM-192A,Trametinib,JQ1,0
MDA-MB-175-VII,Trametinib,Gemcitabine,0
GP5d,AZD8055,SB216763,0
BT-483,Sapitinib,Palbociclib,0
JIMT-1,Palbociclib,ZM447439,0
HCC1599,OSI-027,Alisertib,0
HCC1954,Pictilisib,Gemcitabine,0
HCC1806,Sapitinib,Ribociclib,0
HCC1500,Axitinib,PF-4708671,0
HCT-15,Olaparib,BMS-754807,0
HCC1143,Olaparib,AZD6482,0
SU8686,AZD7762,Olaparib,0
HCT-116,Afatinib,Olaparib,0
PANC-03-27,Linsitinib,Paclitaxel,0
CAL-51,AZD7762,Taselisib,0
LS-411N,Crizotinib,AZD7762,0
BT-474,Gemcitabine,Navitoclax,0
Hs-578-T,PD173074,Linsitinib,0
SNU-81,AZD7762,SCH772984,0
COLO-678,Taselisib,Palbociclib,0
UACC-893,Docetaxel,GSK269962A,0
HCC1143,Crizotinib,Tozasertib,0
HT-29,MK-1775,Trametinib,0
HCC1937,Taselisib,Crizotinib,0
Hs-766T,LGK974,Oxaliplatin,0
CCK-81,SCH772984,Trametinib,0
MDA-MB-330,5-Fluorouracil,PF-4708671,0
MDA-MB-468,Taselisib,Trametinib,0
DU-4475,MK-1775,GSK269962A,0
MDA-MB-231,Navitoclax,Cisplatin,1
LS-513,Trametinib,Linsitinib,0
MDA-MB-157,Bortezomib,ZM447439,0
CAL-148,MK-2206,Entinostat,0
CCK-81,SB216763,Trametinib,0
SNU-407,Oxaliplatin,5-Fluorouracil,0
MDA-MB-436,Palbociclib,RO-3306,0
HCT-116,Navitoclax,Vinorelbine,0
HCC1954,Gemcitabine,AZD7762,0
HCC1569,Vorinostat,Cisplatin,0
MCF7,Linsitinib,PF-4708671,0
COLO-678,Sapitinib,SCH772984,0
CAL-51,AZD7762,MK-2206,0
PANC-04-03,MK-2206,Crizotinib,0
SU8686,Trametinib,Lapatinib,0
MDST8,Olaparib,Crizotinib,0
PANC-04-03,AZD7762,Cisplatin,0
HCC1419,Docetaxel,SB216763,0
HCC1395,PD173074,Cisplatin,0
SW1417,Dabrafenib,Trametinib,0
HT-29,Vinorelbine,AZD4547,0
NCI-H508,MK-1775,SB505124,0
AU565,MK-1775,Pictilisib,0
EFM-192A,Gemcitabine,Afatinib,0
HT55,SCH772984,Trametinib,0
BT-20,Olaparib,PF-4708671,0
ZR-75-30,Linsitinib,AZD8055,0
MDA-MB-436,Luminespib,MK-1775,0
SNU-81,Dabrafenib,Sapitinib,0
HDQ-P1,Taselisib,ZM447439,0
AU565,OSI-027,Trametinib,0
HCC2157,Docetaxel,Paclitaxel,0
KM12,Palbociclib,Sapitinib,0
YAPC,Oxaliplatin,Gemcitabine,0
BT-549,MK-2206,Ribociclib,0
AsPC-1,Cisplatin,Crizotinib,0
SW1990,Dasatinib,Cisplatin,0
HCC1143,MK-2206,OSI-027,0
HCC2218,Palbociclib,Pictilisib,0
RCM-1,Afatinib,BMS-754807,0
CAL-148,Sapitinib,GSK269962A,0
CaR-1,Oxaliplatin,SB216763,0
HuP-T4,Galunisertib,Ruxolitinib,0
HCC38,Docetaxel,Vorinostat,0
KP-3,Galunisertib,Cisplatin,0
MDST8,Oxaliplatin,Camptothecin,0
HT-29,SB505124,Navitoclax,0
MDA-MB-330,5-Fluorouracil,Axitinib,0
KP-1N,Irinotecan,Dasatinib,0
ZR-75-30,Cisplatin,Sorafenib,0
HCC1806,Sapitinib,RO-3306,0
C2BBe1,AZD8055,SB216763,0
EFM-192A,MK-1775,KU-55933,0
CAMA-1,OSI-027,Docetaxel,0
PANC-10-05,Palbociclib,Ruxolitinib,0
LS-123,SCH772984,BMS-754807,0
SU8686,Paclitaxel,Dactolisib,0
MDA-MB-361,PD173074,MK-2206,0
PSN1,AZD7762,Ruxolitinib,0
CaR-1,Linsitinib,Afatinib,1
MDA-MB-453,PD173074,Alisertib,0
PSN1,LGK974,Cisplatin,0
MDA-MB-157,Vorinostat,Tozasertib,0
LS-513,LGK974,AZD4547,0
MDA-MB-361,PD173074,Taselisib,0
SNU-C1,Trametinib,Camptothecin,0
HuP-T3,SCH772984,Sorafenib,0
MDA-MB-231,Bortezomib,PF-4708671,0
HCC70,Gemcitabine,Alisertib,0
MDA-MB-415,Palbociclib,AZD7762,0
EFM-192A,Temozolomide,Linsitinib,0
KP-3,Olaparib,Paclitaxel,0
MCF7,Olaparib,BI-2536,0
EFM-19,Docetaxel,Wee1 Inhibitor,0
YAPC,AZD7762,Irinotecan,0
CAMA-1,Bortezomib,Olaparib,0
KP-2,Galunisertib,OSI-027,0
HDQ-P1,Bortezomib,AZD6482,0
HCC1143,Sapitinib,Entinostat,0
CAL-85-1,OSI-027,Docetaxel,0
KP-1N,Palbociclib,Irinotecan,0
HCC38,Luminespib,Alpelisib,0
CAL-148,Sapitinib,Bortezomib,0
HCC2157,MK-1775,GSK269962A,0
HPAC,Gemcitabine,Cisplatin,0
JIMT-1,AZD7762,Ribociclib,0
COLO-824,Navitoclax,Linsitinib,0
MDA-MB-436,Gemcitabine,Uprosertib,0
Hs-578-T,Palbociclib,Entinostat,0
AsPC-1,Navitoclax,Crizotinib,1
LoVo,SB216763,Linsitinib,0
COLO-824,Olaparib,Lapatinib,0
SNU-C5,Sapitinib,LGK974,0
SW1990,5-Fluorouracil,Sorafenib,0
LS-513,5-Fluorouracil,SB505124,0
LS-123,5-Fluorouracil,BMS-754807,0
PANC-03-27,Sorafenib,Oxaliplatin,0
MDA-MB-468,Olaparib,AZD6482,0
HT55,Crizotinib,AZD8055,0
DU-4475,Navitoclax,Venetoclax,0
HCC1569,MK-1775,Trametinib,0
BT-483,Luminespib,AZD7762,0
ZR-75-30,MK-1775,AZD8055,0
CL-11,BMS-754807,5-Fluorouracil,0
SW1417,Vinorelbine,Sapitinib,0
HPAC,LGK974,Lapatinib,0
CaR-1,Camptothecin,Oxaliplatin,0
PANC-03-27,Cisplatin,Oxaliplatin,0
LS-513,Taselisib,Crizotinib,0
AsPC-1,SCH772984,Erlotinib,0
HCC1937,5-Fluorouracil,Lapatinib,0
SW1990,LGK974,OSI-027,0
EFM-192A,Crizotinib,KU-55933,0
HCC1395,Lapatinib,Sorafenib,0
EFM-192A,Trametinib,Alpelisib,0
MDA-MB-231,Taselisib,PF-4708671,0
CaR-1,BMS-754807,Crizotinib,0
HCC70,Olaparib,RO-3306,0
SW1463,SB216763,Afatinib,0
RCM-1,AZD7762,Trametinib,0
HCC2218,Temozolomide,Sorafenib,0
HCC1395,Luminespib,AZD8055,0
LS-123,Taselisib,AZD8055,0
CCK-81,Vinorelbine,AZD4547,0
HCC1395,MK-2206,Taselisib,0
SU8686,Erlotinib,Dasatinib,0
COLO-824,Crizotinib,Tozasertib,0
HCC1428,Taselisib,ZM447439,0
LS-180,LGK974,MK-1775,0
PANC-03-27,SCH772984,AZD7762,0
MDST8,MK-1775,Olaparib,0
BT-20,5-Fluorouracil,Pictilisib,0
BT-474,Navitoclax,AZD8055,0
PSN1,Gemcitabine,AZD7762,1
KP-4,Navitoclax,AZD7762,0
ZR-75-1,Luminespib,Dabrafenib,0
CAL-85-1,Luminespib,Gemcitabine,0
AU565,AZD7762,Olaparib,0
Hs-578-T,OSI-027,Camptothecin,1
HCC1954,Luminespib,GSK269962A,0
HCC2998,Taselisib,Crizotinib,0
HCC1419,Sapitinib,Gemcitabine,0
CAL-120,Pictilisib,Uprosertib,0
HCC1187,Axitinib,Entinostat,0
HCC1419,5-Fluorouracil,Uprosertib,0
MDA-MB-157,Axitinib,Alpelisib,0
CAPAN-2,Galunisertib,SCH772984,0
KP-3,MK-2206,Palbociclib,0
MDA-MB-415,Docetaxel,BI-2536,0
MDA-MB-330,Axitinib,AZD8055,0
BT-549,AZD7762,Paclitaxel,0
BT-474,Gemcitabine,Entinostat,0
HuP-T3,Crizotinib,Lapatinib,0
NCI-H747,SB216763,Afatinib,0
UACC-893,Temozolomide,Nilotinib,0
MCF7,5-Fluorouracil,AZD7762,0
CFPAC-1,Olaparib,LGK974,0
EVSA-T,Luminespib,Vorinostat,0
C2BBe1,Trametinib,Sapitinib,0
HCC1143,Docetaxel,Cisplatin,0
SNU-1040,Afatinib,5-Fluorouracil,0
COLO-678,BMS-754807,Olaparib,0
ZR-75-1,Palbociclib,OSI-027,0
KP-2,Navitoclax,Palbociclib,0
CAPAN-2,Crizotinib,Irinotecan,0
SW1417,SB216763,Afatinib,0
CAL-51,Bortezomib,PF-4708671,0
BT-483,Axitinib,Ribociclib,0
EFM-192A,Crizotinib,Sorafenib,0
HCT-15,LGK974,AZD4547,0
HuP-T3,MK-1775,Olaparib,0
UACC-893,Sapitinib,Ribociclib,0
CAMA-1,Vorinostat,PD173074,0
CAL-120,Sapitinib,Bortezomib,0
BT-474,Pictilisib,MK-2206,0
MDA-MB-415,Olaparib,Pictilisib,0
HuP-T3,Palbociclib,Linsitinib,0
OCUB-M,Olaparib,KU-55933,0
HCC1419,Axitinib,NU7441,0
BT-483,Luminespib,Doramapimod,0
MIA-PaCa-2,Crizotinib,Paclitaxel,0
SW837,AZD4547,AZD7762,0
HCC2218,Navitoclax,AZD8055,0
OCUB-M,Temozolomide,Sapitinib,0
MDA-MB-361,Luminespib,Vorinostat,0
BT-474,Sapitinib,Axitinib,0
AU565,Trametinib,PF-4708671,0
CAMA-1,Gemcitabine,Cisplatin,0
DiFi,SCH772984,SB216763,0
MDA-MB-157,Vorinostat,Crizotinib,0
T47D,OSI-027,Paclitaxel,0
KM12,Navitoclax,SCH772984,0
COLO-205,SCH772984,BMS-754807,0
CFPAC-1,AZD7762,SCH772984,0
DiFi,Linsitinib,Navitoclax,0
AU565,MK-1775,Temozolomide,0
LS-411N,5-Fluorouracil,MK-1775,0
HDQ-P1,Sapitinib,Bortezomib,0
HCC38,Cisplatin,ZM447439,0
CAMA-1,Crizotinib,Sorafenib,0
KP-4,Crizotinib,5-Fluorouracil,0
HCC70,Luminespib,Gemcitabine,0
LS-180,LGK974,MK-2206,0
HuP-T3,Cisplatin,OSI-027,0
LS-123,MK-1775,Camptothecin,0
ZR-75-1,Vorinostat,Camptothecin,0
SU8686,5-Fluorouracil,Linsitinib,0
HCC1419,Lapatinib,Alpelisib,0
HCC1806,Trametinib,Alpelisib,0
MRK-nu-1,Axitinib,AZD8055,0
MDA-MB-175-VII,Olaparib,OSI-027,0
MFM-223,Cisplatin,AZD6482,0
PANC-04-03,Dasatinib,Cisplatin,0
OCUB-M,Linsitinib,Wee1 Inhibitor,0
HCC1569,Crizotinib,Venetoclax,0
HT-29,Palbociclib,LGK974,0
CAL-51,Olaparib,Docetaxel,0
HCC1428,Linsitinib,PF-4708671,0
HCT-116,Dabrafenib,Afatinib,0
HCC1599,Olaparib,5-Fluorouracil,0
MFM-223,Bortezomib,Dabrafenib,0
OCUB-M,Luminespib,Palbociclib,0
PA-TU-8988T,AZD7762,Irinotecan,0
AsPC-1,MK-2206,Dactolisib,0
HCC2218,MK-2206,AZD6482,0
UACC-893,Pictilisib,Sorafenib,0
COLO-678,SCH772984,SB505124,0
HCC2998,Trametinib,Olaparib,0
HCC1500,5-Fluorouracil,PF-4708671,0
PANC-03-27,Olaparib,Taselisib,0
CAL-51,Pictilisib,Palbociclib,1
Hs-578-T,AZD7762,Temozolomide,0
MDA-MB-436,5-Fluorouracil,Vorinostat,0
EFM-192A,Vorinostat,Wee1 Inhibitor,0
SW1990,Taselisib,Linsitinib,0
MDA-MB-468,AZD7762,Cisplatin,1
HCC70,Docetaxel,Venetoclax,0
DU-4475,Axitinib,PD173074,0
MDA-MB-157,MK-2206,BI-2536,0
EFM-19,Palbociclib,Entinostat,0
MDA-MB-436,5-Fluorouracil,Lapatinib,0
MCF7,PD173074,Taselisib,0
MZ1-PC,AZD7762,Navitoclax,0
KP-3,Paclitaxel,LGK974,0
EVSA-T,Luminespib,Docetaxel,0
CL-11,Taselisib,Palbociclib,0
EFM-19,Linsitinib,ZM447439,1
BT-20,MK-2206,Vorinostat,0
HCC2218,PD173074,Alpelisib,0
PSN1,Crizotinib,Oxaliplatin,0
EVSA-T,Trametinib,Pictilisib,0
HCC38,Trametinib,Tozasertib,0
BT-20,Cisplatin,AZD6482,0
HCC1569,Gemcitabine,Docetaxel,0
HCC70,Taselisib,Alisertib,0
AsPC-1,Erlotinib,MK-2206,0
SW837,LGK974,MK-2206,0
CaR-1,Taselisib,Olaparib,0
SNU-175,AZD8055,Sapitinib,0
MDA-MB-453,Sapitinib,Pictilisib,0
RKO,MK-1775,LGK974,0
HCC1395,Gemcitabine,ZM447439,0
EFM-192A,Gemcitabine,Lapatinib,0
MZ1-PC,Olaparib,LGK974,0
HCC1428,Crizotinib,Paclitaxel,0
EFM-192A,Taselisib,Camptothecin,0
PA-TU-8902,Palbociclib,SCH772984,0
HCC202,Axitinib,PD173074,0
LS-411N,Navitoclax,Palbociclib,0
HCC2218,Olaparib,Docetaxel,0
CAL-51,Luminespib,Palbociclib,0
MDST8,Crizotinib,AZD8055,0
HCC1599,Taselisib,PD173074,0
MDA-MB-231,Taselisib,Linsitinib,0
HCC1500,Trametinib,Gemcitabine,0
T47D,Olaparib,Wee1 Inhibitor,0
YAPC,MK-1775,Galunisertib,0
SUIT-2,Crizotinib,Sorafenib,0
SNU-81,Navitoclax,AZD7762,0
CAL-120,Linsitinib,Entinostat,0
MDA-MB-361,OSI-027,Tozasertib,0
HCT-15,Crizotinib,Camptothecin,0
EVSA-T,Luminespib,JQ1,0
JIMT-1,Sapitinib,SB216763,0
HCC1937,Lapatinib,5-Fluorouracil,0
HCC1419,AZD7762,Venetoclax,0
T84,Trametinib,Navitoclax,0
HCC1143,Linsitinib,Cisplatin,0
ZR-75-30,Trametinib,BI-2536,0
HCC1937,Taselisib,OSI-027,0
MFM-223,Cisplatin,Alisertib,0
MCF7,Gemcitabine,SB216763,0
DAN-G,Oxaliplatin,Dasatinib,0
HCC2218,5-Fluorouracil,Vorinostat,0
MDA-MB-468,Temozolomide,Navitoclax,0
CAPAN-1,Irinotecan,Dasatinib,1
OCUB-M,PD173074,Paclitaxel,0
HCC1395,Linsitinib,Docetaxel,0
MDA-MB-453,Pictilisib,Uprosertib,0
RCM-1,Sapitinib,Oxaliplatin,0
MDA-MB-453,Cisplatin,KU-55933,0
LS-123,Trametinib,Sapitinib,0
SW48,AZD8055,LGK974,0
MDA-MB-330,AZD7762,AZD8055,0
AsPC-1,5-Fluorouracil,Dasatinib,0
EFM-192A,Taselisib,AZD6482,0
HT-115,SCH772984,MK-1775,0
MDA-MB-415,Temozolomide,Paclitaxel,0
KM12,SCH772984,BMS-754807,0
HCC1187,Lapatinib,AZD6482,0
HCC1395,AZD7762,AZD6482,0
UACC-893,MK-1775,Gemcitabine,0
SNU-81,Afatinib,AZD7762,0
GP5d,LGK974,Vinorelbine,0
MRK-nu-1,PD173074,Luminespib,0
MDA-MB-157,Temozolomide,Paclitaxel,0
YAPC,Navitoclax,MK-1775,0
SNU-407,Sapitinib,Palbociclib,1
LoVo,Dabrafenib,AZD8055,0
T84,AZD4547,AZD7762,0
EFM-19,Temozolomide,Camptothecin,0
HCC1569,Palbociclib,Linsitinib,0
