cell_line_names,anchor_names,library_names,labels
MDA-MB-453,Pictilisib,Venetoclax,0
CAL-148,Lapatinib,Crizotinib,0
PANC-10-05,SCH772984,Sorafenib,0
LS-411N,SB505124,5-Fluorouracil,0
HuP-T3,AZD7762,Erlotinib,0
UACC-893,Bortezomib,Gemcitabine,0
HCC1806,Axitinib,Doramapimod,0
MDA-MB-468,AZD7762,Crizotinib,0
HCC1806,MK-1775,SCH772984,0
PA-TU-8988T,OSI-027,Olaparib,0
SNU-C2B,Linsitinib,Oxaliplatin,0
EFM-192A,Trametinib,PD173074,0
COLO-824,PD173074,AZD8055,0
CAL-85-1,Palbociclib,AZD6482,0
HCC1500,OSI-027,Gemcitabine,0
DiFi,LGK974,SB505124,0
OCUB-M,Docetaxel,RO-3306,0
HuP-T4,Crizotinib,Paclitaxel,0
MDA-MB-157,Navitoclax,Trametinib,0
SNU-175,AZD8055,Trametinib,0
KP-3,SCH772984,AZD7762,0
MDA-MB-157,Trametinib,Olaparib,0
MRK-nu-1,Trametinib,KU-55933,0
EFM-19,Luminespib,NU7441,0
HuP-T4,5-Fluorouracil,MK-2206,0
PANC-03-27,Irinotecan,5-Fluorouracil,0
SNU-175,LGK974,Afatinib,0
CAPAN-1,Galunisertib,MK-2206,0
CAPAN-1,AZD7762,MK-2206,0
SW1990,OSI-027,Ruxolitinib,0
EFM-192A,5-Fluorouracil,RO-3306,0
COLO-205,Afatinib,AZD8055,0
HCC1937,Cisplatin,SB216763,0
SNU-C2B,SCH772984,MK-1775,0
SNU-C1,Olaparib,Afatinib,0
CAPAN-1,Erlotinib,Taselisib,0
MDA-MB-157,MK-2206,Tozasertib,0
HCC1954,Bortezomib,Taselisib,0
KP-2,SCH772984,Gemcitabine,0
Hs-578-T,Taselisib,Navitoclax,0
CAPAN-1,Trametinib,5-Fluorouracil,0
KP-1N,Ruxolitinib,5-Fluorouracil,0
HCC202,Palbociclib,PD173074,0
HCC1806,Olaparib,Temozolomide,0
HCC1428,Luminespib,Axitinib,0
KP-2,AZD7762,OSI-027,0
HCC1500,Crizotinib,Wee1 Inhibitor,0
HCT-116,MK-2206,Navitoclax,0
Hs-578-T,Taselisib,GSK269962A,0
Hs-578-T,OSI-027,Tozasertib,0
SW620,5-Fluorouracil,Taselisib,0
BT-483,Gemcitabine,Venetoclax,0
HCC1143,Navitoclax,Axitinib,0
SNU-C2B,Vinorelbine,Sapitinib,0
SNU-175,MK-1775,AZD7762,1
SW620,Linsitinib,AZD4547,0
HCC1500,Bortezomib,BI-2536,0
CAMA-1,MK-1775,Olaparib,0
AU565,Bortezomib,NU7441,0
HCC1569,OSI-027,SCH772984,0
HCC1143,Navitoclax,Taselisib,0
NCI-H747,Linsitinib,AZD4547,0
CAL-85-1,Vorinostat,Pictilisib,0
CAL-148,OSI-027,Pictilisib,0
HCC1806,Sapitinib,Sorafenib,0
SW620,Sapitinib,Crizotinib,0
HCC2218,Trametinib,Crizotinib,0
DiFi,Oxaliplatin,Linsitinib,0
HCC1428,5-Fluorouracil,Sapitinib,0
MDA-MB-175-VII,Luminespib,MK-1775,0
LS-411N,Oxaliplatin,BMS-754807,0
HCC1954,Trametinib,Pictilisib,0
CCK-81,Oxaliplatin,Navitoclax,0
CW-2,Oxaliplatin,5-Fluorouracil,0
CW-2,Olaparib,MK-2206,0
COLO-824,Lapatinib,AZD6482,0
BT-483,Linsitinib,Cisplatin,0
HCC1143,PD173074,AZD8055,0
CAL-51,Sapitinib,5-Fluorouracil,0
MDA-MB-157,Pictilisib,Palbociclib,0
MRK-nu-1,Vorinostat,Afatinib,0
CAL-51,Olaparib,MK-2206,0
KP-4,AZD7762,Oxaliplatin,0
HCC1806,Lapatinib,Alisertib,0
CAMA-1,Olaparib,Venetoclax,0
SUIT-2,Dasatinib,Cisplatin,0
MRK-nu-1,MK-2206,Linsitinib,0
EFM-19,Trametinib,Paclitaxel,0
HCC1428,Gemcitabine,Cisplatin,0
SNU-C2B,SB505124,Vinorelbine,0
HCC2157,Crizotinib,Alpelisib,0
SNU-C1,Sapitinib,Olaparib,0
CAL-148,Axitinib,Alpelisib,0
AU565,Linsitinib,Vorinostat,0
MZ1-PC,Dasatinib,AZD7762,0
OCUB-M,Luminespib,Crizotinib,0
SNU-C1,Afatinib,Vinorelbine,0
PL4,Taselisib,Oxaliplatin,0
CAL-51,Navitoclax,SB216763,0
CCK-81,BMS-754807,Crizotinib,0
AU565,Olaparib,Vorinostat,0
HCC1569,Palbociclib,SCH772984,0
COLO-824,Navitoclax,Nilotinib,0
HCC1937,Palbociclib,Uprosertib,0
MRK-nu-1,Cisplatin,SB216763,0
ZR-75-30,Vorinostat,Axitinib,0
EFM-192A,Pictilisib,Wee1 Inhibitor,0
KP-2,Lapatinib,Taselisib,0
MZ1-PC,Linsitinib,Sorafenib,0
KP-2,LGK974,Navitoclax,0
MZ1-PC,Dasatinib,Navitoclax,0
MDA-MB-453,Crizotinib,Alpelisib,0
PANC-03-27,MK-2206,Dactolisib,0
HCC1569,Trametinib,RO-3306,0
NCI-H716,Camptothecin,AZD4547,0
HCC1937,Taselisib,ZM447439,0
MIA-PaCa-2,Galunisertib,MK-1775,0
HCC1500,Bortezomib,5-Fluorouracil,0
KP-2,Lapatinib,Oxaliplatin,0
PANC-10-05,Olaparib,MK-1775,0
LS-123,SB216763,AZD4547,0
HCC1569,Lapatinib,Pictilisib,0
HCC1500,Olaparib,Navitoclax,0
LS-513,Trametinib,SB505124,0
LS-513,LGK974,MK-1775,0
DiFi,LGK974,AZD4547,0
DU-4475,Vorinostat,Afatinib,0
PANC-10-05,Cisplatin,Dasatinib,0
COLO-824,Axitinib,PD173074,0
HCC1937,Temozolomide,Lapatinib,0
HCC1143,Sapitinib,Axitinib,0
LS-513,BMS-754807,Crizotinib,0
HCC2157,MK-1775,5-Fluorouracil,1
BxPC-3,Dasatinib,LGK974,0
MDA-MB-157,Bortezomib,Cisplatin,0
MDA-MB-453,Crizotinib,Sapitinib,0
Hs-578-T,5-Fluorouracil,Olaparib,0
CAL-148,AZD7762,Luminespib,0
HCC1428,Lapatinib,Axitinib,0
HCC1937,Docetaxel,Uprosertib,0
UACC-893,PD173074,AZD7762,0
CW-2,MK-2206,BMS-754807,0
PSN1,Navitoclax,Linsitinib,0
SW1990,Palbociclib,Ruxolitinib,0
AU565,Vorinostat,Tozasertib,0
CAPAN-1,Palbociclib,Sorafenib,0
KP-1N,AZD7762,Lapatinib,0
HCC1500,Gemcitabine,Tozasertib,0
UACC-812,Linsitinib,Axitinib,0
OCUB-M,Lapatinib,Entinostat,1
PL4,Navitoclax,Ruxolitinib,0
HCC1954,Gemcitabine,NU7441,0
BT-483,Docetaxel,SB216763,0
CW-2,Dabrafenib,5-Fluorouracil,0
SUIT-2,5-Fluorouracil,Galunisertib,0
MDA-MB-453,Docetaxel,Temozolomide,0
CW-2,Vinorelbine,AZD7762,0
SNU-C1,AZD7762,MK-2206,0
HCC1569,Vorinostat,AZD7762,0
HCC2218,Olaparib,Cisplatin,0
HCT-116,Navitoclax,SB505124,0
DiFi,Olaparib,BMS-754807,0
HCC2157,Lapatinib,Alisertib,0
SW1990,Trametinib,Dactolisib,0
DU-4475,Navitoclax,GSK269962A,1
UACC-893,OSI-027,KU-55933,0
HCC1143,Luminespib,Trametinib,0
SNU-175,AZD4547,Trametinib,0
CAMA-1,Navitoclax,SB216763,0
CAPAN-1,AZD7762,Oxaliplatin,0
CAPAN-1,Irinotecan,AZD7762,0
PANC-03-27,5-Fluorouracil,MK-2206,0
SNU-C2B,Vinorelbine,Camptothecin,0
MDA-MB-157,Luminespib,BI-2536,0
HCC1428,PD173074,AZD7762,0
COLO-824,Axitinib,MK-2206,0
HCC1806,MK-1775,Crizotinib,0
ZR-75-30,PD173074,KU-55933,0
UACC-812,Gemcitabine,5-Fluorouracil,0
ZR-75-30,Taselisib,PF-4708671,0
PANC-10-05,Sorafenib,Irinotecan,0
OCUB-M,Olaparib,Temozolomide,0
PA-TU-8902,Lapatinib,MK-2206,1
DU-4475,Linsitinib,Luminespib,0
DiFi,Trametinib,SB505124,0
BT-483,Taselisib,Pictilisib,0
SW837,MK-2206,Oxaliplatin,0
HCC1143,MK-2206,Vorinostat,0
PANC-03-27,Ruxolitinib,Olaparib,0
KP-3,MK-2206,Paclitaxel,0
CAL-51,Trametinib,Cisplatin,0
MDA-MB-453,Vorinostat,ZM447439,0
DiFi,Vinorelbine,SB216763,0
CAPAN-1,Galunisertib,Lapatinib,0
OCUB-M,Lapatinib,Linsitinib,0
MDA-MB-157,Docetaxel,PD173074,0
COLO-824,5-Fluorouracil,Uprosertib,0
HCT-116,Vinorelbine,MK-2206,1
COLO-824,AZD7762,KU-55933,0
HCC1569,Taselisib,Tozasertib,0
MDA-MB-453,MK-1775,AZD7762,1
CCK-81,BMS-754807,Palbociclib,0
HCT-116,Taselisib,5-Fluorouracil,0
OCUB-M,5-Fluorouracil,Taselisib,0
HCC1569,Palbociclib,Alisertib,0
SNU-175,Taselisib,MK-1775,0
HCC1569,Bortezomib,SCH772984,0
CAL-148,Palbociclib,Docetaxel,0
HT-115,MK-1775,Afatinib,0
SW1990,Paclitaxel,Erlotinib,0
EFM-192A,Axitinib,Palbociclib,0
MDA-MB-175-VII,Palbociclib,5-Fluorouracil,0
SNU-C2B,Trametinib,Linsitinib,0
LS-123,SCH772984,SB505124,0
SW620,LGK974,MK-1775,0
HCC1428,OSI-027,AZD8055,0
CAL-51,Olaparib,Tozasertib,0
CW-2,AZD8055,Trametinib,0
MRK-nu-1,Crizotinib,Uprosertib,0
DU-4475,Temozolomide,Uprosertib,0
HCC1500,5-Fluorouracil,Taselisib,0
HCC1187,Palbociclib,Trametinib,0
EFM-192A,Linsitinib,Dabrafenib,0
LS-123,Crizotinib,Olaparib,0
UACC-893,Taselisib,SCH772984,1
CAL-85-1,Palbociclib,Gemcitabine,0
BT-483,Palbociclib,Trametinib,0
HCC1143,Crizotinib,ZM447439,0
NCI-H747,5-Fluorouracil,Linsitinib,0
OCUB-M,Lapatinib,SCH772984,0
HCC1937,Axitinib,Paclitaxel,0
OCUB-M,5-Fluorouracil,MK-2206,0
Hs-578-T,Bortezomib,Navitoclax,0
UACC-893,MK-2206,Sapitinib,0
MDA-MB-175-VII,Navitoclax,Dabrafenib,0
ZR-75-30,Lapatinib,Wee1 Inhibitor,0
DiFi,AZD4547,Camptothecin,0
MDA-MB-468,MK-1775,BI-2536,0
MDA-MB-157,Gemcitabine,OSI-027,0
BT-483,Temozolomide,Bortezomib,0
EFM-192A,Taselisib,SB216763,0
PANC-10-05,Dactolisib,Erlotinib,0
HuP-T3,Linsitinib,AZD7762,0
CAL-51,Gemcitabine,Navitoclax,1
HCT-116,SB216763,SCH772984,0
HCC1143,Olaparib,5-Fluorouracil,0
HCC1937,Luminespib,NU7441,0
EFM-192A,Pictilisib,Afatinib,0
HCC1500,Navitoclax,Luminespib,0
SW837,Crizotinib,Camptothecin,0
EFM-192A,Bortezomib,KU-55933,0
SNU-175,Crizotinib,AZD4547,0
HCC1806,Trametinib,Olaparib,0
DU-4475,Navitoclax,Cisplatin,1
ZR-75-30,Temozolomide,5-Fluorouracil,0
MIA-PaCa-2,SCH772984,Crizotinib,0
MDA-MB-453,Sapitinib,AZD8055,0
EFM-192A,Axitinib,Entinostat,0
PL4,Olaparib,Sorafenib,0
PANC-08-13,Crizotinib,AZD7762,0
HT-115,Linsitinib,Sapitinib,1
ZR-75-30,Vorinostat,Ribociclib,0
LS-123,SB216763,Oxaliplatin,0
AU565,Vorinostat,Camptothecin,0
UACC-812,Axitinib,Bortezomib,0
HCC1569,Bortezomib,NU7441,0
HCC1143,PD173074,Tozasertib,0
EFM-192A,Olaparib,Venetoclax,0
HCC1806,Pictilisib,Palbociclib,0
SNU-C2B,SB505124,Afatinib,0
HCC1569,Luminespib,AZD6482,0
LS-513,SCH772984,SB216763,0
CAPAN-2,Oxaliplatin,Cisplatin,0
HT-29,Taselisib,Crizotinib,0
BT-483,Crizotinib,Linsitinib,0
HCC1143,PD173074,Taselisib,0
HCC1187,AZD7762,Vorinostat,0
HCC1806,AZD7762,NU7441,0
JIMT-1,Palbociclib,Venetoclax,0
HCC1500,Palbociclib,SB216763,0
UACC-893,Olaparib,Alpelisib,0
CAL-148,Axitinib,JQ1,0
LS-513,SCH772984,Olaparib,0
EFM-192A,MK-1775,Dabrafenib,0
MRK-nu-1,Cisplatin,Bortezomib,0
HCC1806,Docetaxel,Luminespib,0
COLO-824,PD173074,Afatinib,0
LS-123,LGK974,Taselisib,0
CCK-81,Afatinib,AZD7762,0
HCC1937,Gemcitabine,GSK269962A,0
EFM-19,Navitoclax,Alisertib,1
HuP-T3,Palbociclib,Paclitaxel,0
HCC2157,PD173074,Palbociclib,0
CAL-51,Navitoclax,Bortezomib,0
MDA-MB-157,Navitoclax,Entinostat,0
HCC1428,Navitoclax,Dabrafenib,0
HCC2218,Linsitinib,ZM447439,0
EFM-19,AZD7762,PF-4708671,0
MRK-nu-1,Palbociclib,Alpelisib,0
HCC2998,SCH772984,Trametinib,0
HPAC,Olaparib,Crizotinib,0
PANC-08-13,Palbociclib,Ruxolitinib,0
OCUB-M,Lapatinib,Wee1 Inhibitor,0
NCI-H747,MK-2206,Linsitinib,0
HCC202,PD173074,Navitoclax,0
HCC1806,OSI-027,Olaparib,0
CAPAN-1,Cisplatin,LGK974,0
CaR-1,MK-1775,AZD8055,0
MDA-MB-175-VII,Temozolomide,AZD7762,0
SNU-175,SB505124,AZD7762,0
NCI-H747,BMS-754807,MK-1775,0
COLO-824,Bortezomib,Afatinib,0
MZ1-PC,Taselisib,Irinotecan,0
MDA-MB-175-VII,AZD7762,JQ1,0
C2BBe1,Olaparib,MK-1775,0
CW-2,Camptothecin,SB216763,0
HCC1569,Linsitinib,Vorinostat,0
PA-TU-8988T,Sorafenib,Linsitinib,1
HT-29,Afatinib,Linsitinib,0
HCC1500,Cisplatin,PF-4708671,0
KP-4,Palbociclib,Galunisertib,0
EFM-192A,Axitinib,Docetaxel,0
HCC1569,Luminespib,Camptothecin,0
HCC1143,Bortezomib,RO-3306,0
HCC1954,MK-2206,Olaparib,0
EFM-19,MK-1775,AZD7762,0
COLO-205,AZD7762,Dabrafenib,0
HPAC,Galunisertib,Taselisib,0
BT-483,Bortezomib,MK-2206,0
HT-29,Camptothecin,Navitoclax,1
SUIT-2,Galunisertib,5-Fluorouracil,0
CAL-51,Vorinostat,NU7441,0
HCC1428,Pictilisib,MK-1775,0
CaR-1,Crizotinib,SB505124,0
CAMA-1,Pictilisib,KU-55933,0
CCK-81,Olaparib,Trametinib,0
SNU-407,Afatinib,Olaparib,0
KP-3,Dasatinib,Lapatinib,0
MZ1-PC,Erlotinib,MK-1775,0
DU-4475,Crizotinib,MK-1775,0
OCUB-M,AZD7762,Dabrafenib,0
UACC-893,Temozolomide,AZD8055,0
MRK-nu-1,Temozolomide,MK-1775,0
PA-TU-8988T,Crizotinib,Palbociclib,0
CAL-85-1,Palbociclib,Ribociclib,0
HT-115,MK-2206,5-Fluorouracil,0
NCI-H716,AZD8055,BMS-754807,0
UACC-812,Bortezomib,Axitinib,0
BxPC-3,Linsitinib,Erlotinib,1
HCC1428,Luminespib,Sorafenib,0
KP-3,Sorafenib,Galunisertib,0
EFM-192A,Luminespib,Tozasertib,0
DiFi,Linsitinib,Palbociclib,0
HuP-T4,Linsitinib,Paclitaxel,0
BT-483,Cisplatin,Paclitaxel,0
HPAC,Erlotinib,Dactolisib,0
EFM-192A,Temozolomide,AZD6482,0
MDA-MB-157,MK-1775,Tozasertib,1
C2BBe1,Palbociclib,Trametinib,0
AU565,Vorinostat,PD173074,0
NCI-H716,Trametinib,5-Fluorouracil,0
EFM-192A,Trametinib,SB216763,0
PANC-03-27,SCH772984,Navitoclax,1
HCC1937,Palbociclib,Axitinib,0
SUIT-2,Lapatinib,Paclitaxel,0
HCC1143,Luminespib,PD173074,0
HCC2218,OSI-027,Trametinib,1
MDA-MB-157,MK-2206,Camptothecin,0
JIMT-1,Taselisib,Tozasertib,0
UACC-893,Axitinib,NU7441,0
HuP-T4,Oxaliplatin,Galunisertib,0
HCC1569,Bortezomib,Olaparib,0
PANC-10-05,MK-1775,5-Fluorouracil,0
HCC1569,Sapitinib,Alisertib,0
MRK-nu-1,Gemcitabine,Trametinib,0
PANC-03-27,Dasatinib,Dactolisib,0
HCC1806,Docetaxel,AZD6482,0
HCC1954,Lapatinib,Sapitinib,0
HCC1806,Lapatinib,KU-55933,0
MDA-MB-157,Linsitinib,Pictilisib,0
ZR-75-30,Docetaxel,Sorafenib,0
UACC-893,Olaparib,MK-1775,0
CAL-51,Pictilisib,Axitinib,0
HCC2998,Palbociclib,AZD7762,0
CAPAN-2,Trametinib,Olaparib,0
MDA-MB-157,Gemcitabine,Venetoclax,0
HuP-T3,SCH772984,Irinotecan,0
MDA-MB-468,Vorinostat,Entinostat,0
MDA-MB-453,PD173074,Wee1 Inhibitor,0
DiFi,Linsitinib,Dabrafenib,0
HCC1569,PD173074,Pictilisib,0
PANC-08-13,5-Fluorouracil,Irinotecan,0
PA-TU-8988T,Dactolisib,MK-1775,0
PANC-03-27,Olaparib,Linsitinib,0
PANC-08-13,SCH772984,LGK974,0
BT-483,Pictilisib,SB216763,0
UACC-812,PD173074,OSI-027,0
DU-4475,Docetaxel,Olaparib,0
MDA-MB-175-VII,Docetaxel,KU-55933,0
MRK-nu-1,Palbociclib,MK-1775,0
SNU-175,Navitoclax,Oxaliplatin,0
EFM-19,Docetaxel,MK-2206,0
HCT-116,Oxaliplatin,AZD8055,0
HCC1428,MK-2206,Afatinib,0
HCC1569,5-Fluorouracil,Linsitinib,0
EFM-192A,Axitinib,BI-2536,0
HCC2998,SB505124,Dabrafenib,0
JIMT-1,Pictilisib,NU7441,0
MDA-MB-157,Docetaxel,NU7441,0
LS-513,Linsitinib,LGK974,0
HCC2157,PD173074,SB216763,0
MDA-MB-175-VII,Temozolomide,MK-1775,0
EFM-19,AZD7762,Vorinostat,0
MDA-MB-468,Docetaxel,Taselisib,0
JIMT-1,MK-2206,Palbociclib,0
HCC1806,OSI-027,JQ1,0
CAPAN-2,Paclitaxel,Olaparib,0
CAPAN-2,Irinotecan,Dasatinib,0
HCC1937,Pictilisib,AZD6482,0
CAL-148,5-Fluorouracil,AZD6482,0
HCT-116,Sapitinib,5-Fluorouracil,0
PSN1,LGK974,SCH772984,0
MIA-PaCa-2,OSI-027,Oxaliplatin,0
SNU-175,Sapitinib,Afatinib,0
MDA-MB-175-VII,Sapitinib,Tozasertib,0
CAL-51,5-Fluorouracil,SCH772984,0
HuP-T4,Ruxolitinib,Erlotinib,0
HCC1143,Sapitinib,Sorafenib,0
CaR-1,SB216763,BMS-754807,0
OCUB-M,Taselisib,Wee1 Inhibitor,0
OCUB-M,Navitoclax,Taselisib,0
KP-1N,Olaparib,Cisplatin,0
HCC1428,Docetaxel,ZM447439,0
HCC2998,Afatinib,SB216763,0
SNU-C2B,Navitoclax,Trametinib,0
SW1990,5-Fluorouracil,OSI-027,0
Hs-578-T,Bortezomib,Olaparib,1
AU565,Gemcitabine,PF-4708671,0
HCC1569,Lapatinib,Venetoclax,0
HCC1937,Temozolomide,Wee1 Inhibitor,0
BxPC-3,5-Fluorouracil,Lapatinib,0
MDA-MB-175-VII,Temozolomide,BI-2536,0
BT-20,Trametinib,Paclitaxel,0
UACC-893,Olaparib,MK-2206,0
SNU-407,Palbociclib,Trametinib,0
AU565,Olaparib,Nilotinib,0
MDA-MB-157,5-Fluorouracil,PF-4708671,0
HCC1954,MK-1775,Uprosertib,1
EFM-19,Cisplatin,Doramapimod,0
HCC1806,MK-2206,ZM447439,0
HCC2218,Gemcitabine,Paclitaxel,0
MZ1-PC,Oxaliplatin,5-Fluorouracil,0
HCC1428,MK-1775,Camptothecin,0
LS-411N,Sapitinib,Taselisib,0
PL4,AZD7762,Oxaliplatin,0
CaR-1,Taselisib,BMS-754807,0
MDA-MB-175-VII,Vorinostat,Crizotinib,0
BT-20,Luminespib,PD173074,0
Hs-578-T,Sapitinib,Navitoclax,0
NCI-H747,Olaparib,5-Fluorouracil,0
PANC-08-13,LGK974,Paclitaxel,0
SUIT-2,Dactolisib,Dasatinib,0
EFM-192A,Bortezomib,OSI-027,0
MDA-MB-157,Bortezomib,Luminespib,0
EFM-19,Luminespib,Pictilisib,0
HCC2218,Axitinib,Lapatinib,0
JIMT-1,Temozolomide,Tozasertib,0
HCC2218,Linsitinib,AZD6482,0
HCC1954,Lapatinib,Luminespib,0
LS-123,AZD4547,Dabrafenib,0
EFM-192A,AZD7762,Docetaxel,0
DiFi,Crizotinib,Olaparib,0
CAL-51,Temozolomide,AZD8055,0
MRK-nu-1,Olaparib,RO-3306,0
DU-4475,Trametinib,RO-3306,0
CAL-51,Bortezomib,AZD8055,0
CAPAN-1,Linsitinib,Oxaliplatin,0
HCC1143,Taselisib,Wee1 Inhibitor,0
HCC1143,Vorinostat,AZD8055,0
UACC-893,Temozolomide,Uprosertib,0
BT-483,Gemcitabine,Linsitinib,0
MIA-PaCa-2,Linsitinib,MK-2206,0
LS-411N,Dabrafenib,Olaparib,0
EFM-19,Pictilisib,Gemcitabine,0
CAPAN-1,Gemcitabine,5-Fluorouracil,0
SW620,Sapitinib,5-Fluorouracil,0
HCC1569,PD173074,PF-4708671,0
MIA-PaCa-2,Cisplatin,Sorafenib,0
AU565,Taselisib,Wee1 Inhibitor,0
LS-513,SCH772984,MK-2206,0
HCC1428,Vorinostat,Doramapimod,0
EFM-192A,MK-1775,JQ1,0
PANC-03-27,LGK974,Irinotecan,0
SNU-C2B,Oxaliplatin,Palbociclib,0
OCUB-M,AZD7762,Paclitaxel,0
HCC1500,AZD7762,SCH772984,0
MRK-nu-1,Gemcitabine,JQ1,0
LS-123,Oxaliplatin,5-Fluorouracil,0
CAL-51,Gemcitabine,Sapitinib,0
CCK-81,Sapitinib,Trametinib,0
MDA-MB-157,Taselisib,BI-2536,0
MRK-nu-1,Vorinostat,Doramapimod,0
KP-1N,Dactolisib,AZD7762,0
JIMT-1,Cisplatin,Navitoclax,0
HCC2218,Crizotinib,JQ1,0
HCC2998,LGK974,AZD8055,0
Hs-578-T,MK-1775,Doramapimod,0
LS-411N,Sapitinib,Navitoclax,0
DU-4475,Palbociclib,Nilotinib,0
HCC1954,Olaparib,Wee1 Inhibitor,0
JIMT-1,MK-2206,SB216763,0
MDA-MB-175-VII,PD173074,Temozolomide,0
MDA-MB-157,Docetaxel,Palbociclib,0
UACC-812,Sapitinib,Olaparib,0
HCC202,Bortezomib,Vorinostat,0
HCC2218,Navitoclax,Alisertib,0
MDA-MB-453,Trametinib,Taselisib,0
AU565,Bortezomib,PD173074,0
HCC1428,AZD7762,PD173074,0
KP-3,Paclitaxel,MK-2206,1
PSN1,5-Fluorouracil,Ruxolitinib,0
PA-TU-8988T,Sorafenib,LGK974,0
HCC1569,Docetaxel,Taselisib,0
KP-1N,Trametinib,Ruxolitinib,0
HPAC,MK-1775,Sorafenib,0
NCI-H716,SCH772984,5-Fluorouracil,0
HCC2157,Docetaxel,KU-55933,0
CAL-85-1,5-Fluorouracil,MK-1775,0
HCC1954,Navitoclax,Camptothecin,0
BxPC-3,Trametinib,Navitoclax,1
Hs-578-T,Lapatinib,Wee1 Inhibitor,0
KP-1N,Lapatinib,Crizotinib,0
KP-3,Linsitinib,Olaparib,0
HCC1500,MK-1775,OSI-027,0
HCC2157,OSI-027,RO-3306,0
C2BBe1,LGK974,Palbociclib,0
CAPAN-2,Dasatinib,Paclitaxel,1
MZ1-PC,Olaparib,Trametinib,0
SW620,Afatinib,Navitoclax,0
HT-115,Trametinib,Palbociclib,0
SUIT-2,5-Fluorouracil,Dasatinib,0
HCC2998,LGK974,AZD7762,0
MDA-MB-453,Linsitinib,GSK269962A,0
LS-513,Crizotinib,SB505124,0
PANC-10-05,Cisplatin,LGK974,0
HCC1500,Temozolomide,Venetoclax,0
SW837,Linsitinib,Trametinib,0
BT-20,AZD7762,Uprosertib,0
AU565,PD173074,Axitinib,0
MDA-MB-468,MK-1775,Lapatinib,0
MIA-PaCa-2,Palbociclib,Trametinib,0
Hs-578-T,Bortezomib,Alpelisib,0
ZR-75-30,Pictilisib,Alisertib,0
HCC1954,Luminespib,PD173074,0
KP-1N,MK-1775,Paclitaxel,0
BT-483,OSI-027,Tozasertib,0
EFM-19,Vorinostat,Taselisib,0
DU-4475,Trametinib,Doramapimod,1
BT-20,Luminespib,Lapatinib,0
MDA-MB-468,Taselisib,Bortezomib,0
LS-411N,Navitoclax,Camptothecin,1
KP-1N,Galunisertib,Oxaliplatin,0
HCC2218,Docetaxel,Navitoclax,0
MDA-MB-175-VII,Linsitinib,Trametinib,0
HCC1143,Palbociclib,BI-2536,0
MDA-MB-157,5-Fluorouracil,Vorinostat,0
CaR-1,Dabrafenib,BMS-754807,0
HCC2157,OSI-027,Camptothecin,0
LS-123,Palbociclib,Linsitinib,0
MIA-PaCa-2,Olaparib,Paclitaxel,0
HT-29,AZD4547,Taselisib,0
HCC2157,5-Fluorouracil,Trametinib,0
LS-123,Taselisib,BMS-754807,0
MDA-MB-157,MK-2206,Afatinib,0
OCUB-M,MK-2206,SB216763,0
HCC1806,Gemcitabine,Taselisib,0
OCUB-M,Temozolomide,ZM447439,0
NCI-H716,Afatinib,Vinorelbine,0
HuP-T4,5-Fluorouracil,Palbociclib,0
BxPC-3,Ruxolitinib,Dactolisib,0
HCC202,Sapitinib,Cisplatin,0
BT-483,5-Fluorouracil,JQ1,0
KP-4,Galunisertib,Taselisib,0
PANC-10-05,LGK974,Olaparib,0
KP-2,MK-1775,Sorafenib,0
LS-411N,Trametinib,Crizotinib,0
SNU-407,MK-2206,Crizotinib,0
HuP-T3,Navitoclax,Lapatinib,0
HCC1428,Gemcitabine,OSI-027,0
HCC2218,Docetaxel,Sorafenib,0
CAPAN-1,SCH772984,Dasatinib,1
HuP-T3,Palbociclib,Crizotinib,0
CAL-148,Lapatinib,Cisplatin,0
SNU-175,Navitoclax,MK-1775,0
HCC1428,PD173074,Ribociclib,0
DiFi,Dabrafenib,Taselisib,0
KP-3,Lapatinib,Trametinib,0
BT-483,Linsitinib,OSI-027,0
PANC-10-05,Linsitinib,LGK974,0
HCT-116,Trametinib,AZD4547,0
CAL-148,Lapatinib,Palbociclib,0
EFM-19,Pictilisib,Alisertib,0
PA-TU-8902,MK-1775,Linsitinib,0
HCC1569,AZD7762,Lapatinib,0
KP-4,Paclitaxel,LGK974,0
DiFi,AZD4547,BMS-754807,0
BxPC-3,Paclitaxel,Trametinib,1
SNU-407,Linsitinib,SB216763,0
COLO-205,AZD8055,LGK974,0
PSN1,Taselisib,Oxaliplatin,0
HCC1428,PD173074,Crizotinib,0
C2BBe1,LGK974,Dabrafenib,0
BxPC-3,Trametinib,LGK974,0
HCC1500,Vorinostat,GSK269962A,1
HT-115,Vinorelbine,Afatinib,0
BxPC-3,5-Fluorouracil,Taselisib,0
CAL-85-1,5-Fluorouracil,Entinostat,0
KP-2,Trametinib,Ruxolitinib,0
SW1990,Palbociclib,Irinotecan,0
MDA-MB-453,MK-2206,Wee1 Inhibitor,0
UACC-812,Temozolomide,Axitinib,0
SNU-407,LGK974,Camptothecin,0
SW837,Sapitinib,Dabrafenib,0
HCC202,Luminespib,Vorinostat,0
HCC1143,PD173074,Axitinib,0
SNU-C2B,Linsitinib,SCH772984,0
SW620,MK-1775,AZD7762,1
PSN1,Cisplatin,Trametinib,0
MZ1-PC,SCH772984,Trametinib,0
PL4,SCH772984,Gemcitabine,0
MRK-nu-1,Docetaxel,5-Fluorouracil,0
DU-4475,Pictilisib,Vorinostat,0
