,id,anchor_names,library_names,AUPRC,F1,BACC,KAPPA,num_pos,data_num
1005,1005,Camptothecin,Linsitinib,0.2875,0.0,0.5,0.0,2,44
1006,1006,LGK974,Paclitaxel,,0.0,1.0,,0,28
1007,1007,5-Fluorouracil,Sorafenib,,0.0,1.0,,0,79
1008,1008,Gemcitabine,Ruxolitinib,,0.0,1.0,,0,29
1009,1009,Erlotinib,Paclitaxel,0.16666666666666666,0.0,0.5,0.0,1,28
1010,1010,LGK974,Linsitinib,0.06140184276141499,0.0,0.5,0.0,3,73
1011,1011,Oxaliplatin,MK-1775,0.010638297872340425,0.0,0.5,0.0,1,73
1012,1012,Sapitinib,Tozasertib,1.0,0.0,0.5,0.0,1,50
1013,1013,Afatinib,Taselisib,0.5643939393939394,0.6666666666666666,0.75,0.65625,2,44
1014,1014,Taselisib,Ribociclib,,0.0,1.0,,0,48
1015,1015,Galunisertib,Cisplatin,,0.0,1.0,,0,29
1016,1016,Taselisib,Navitoclax,0.4430733414714832,0.4444444444444445,0.6538778877887789,0.3231535629196448,24,125
1017,1017,AZD7762,Docetaxel,,0.0,1.0,,0,52
1018,1018,Galunisertib,Dactolisib,,0.0,1.0,,0,28
1019,1019,Taselisib,PD173074,0.3229147839790254,0.4000000000000001,0.6680851063829787,0.3361702127659575,5,52
1020,1020,Pictilisib,Cisplatin,,0.0,0.9807692307692307,0.0,0,52
1021,1021,Navitoclax,Pictilisib,0.5638447268266309,0.5,0.7080103359173127,0.38242280285035635,9,52
1022,1022,Temozolomide,5-Fluorouracil,,0.0,1.0,,0,52
1023,1023,Afatinib,Oxaliplatin,0.020833333333333332,0.0,0.5,0.0,1,44
1024,1024,Crizotinib,Entinostat,,0.0,1.0,,0,49
1025,1025,Ruxolitinib,Navitoclax,,0.0,1.0,,0,29
1026,1026,Palbociclib,SCH772984,0.08463203463203464,0.0,0.5,0.0,2,122
1027,1027,5-Fluorouracil,AZD6482,,0.0,1.0,,0,49
1028,1028,OSI-027,Temozolomide,,0.0,1.0,,0,50
1029,1029,Luminespib,Trametinib,0.10277081592871067,0.0,0.5,0.0,3,51
1030,1030,Crizotinib,Erlotinib,0.6939938684503901,0.5714285714285715,0.7,0.5245901639344261,5,29
1031,1031,AZD7762,AZD6482,0.03333333333333333,0.0,0.4895833333333333,-0.02083333333333326,1,49
1032,1032,Cisplatin,Gemcitabine,0.21530983981964374,0.0,0.5,0.0,9,80
1033,1033,Luminespib,Vorinostat,0.027777777777777776,0.0,0.49019607843137253,-0.019607843137255054,1,52
1034,1034,Docetaxel,AZD6482,,0.0,1.0,,0,49
1035,1035,Gemcitabine,PD173074,0.01,0.0,0.5,0.0,1,52
1036,1036,SCH772984,AZD7762,,0.0,1.0,,0,72
1037,1037,Bortezomib,OSI-027,1.0,0.0,0.5,0.0,1,51
1038,1038,Pictilisib,NU7441,0.1,0.0,0.4895833333333333,-0.02083333333333326,1,49
1039,1039,Paclitaxel,Cisplatin,,0.0,1.0,,0,29
1040,1040,AZD7762,Uprosertib,,0.0,1.0,,0,49
1041,1041,BMS-754807,Palbociclib,1.0,0.0,0.5,0.0,2,44
1042,1042,AZD8055,5-Fluorouracil,,0.0,1.0,,0,44
1043,1043,Luminespib,Tozasertib,,0.0,1.0,,0,50
1044,1044,Galunisertib,MK-2206,,0.0,1.0,,0,28
1045,1045,Navitoclax,Irinotecan,0.3861271404438543,0.3703703703703703,0.4217171717171717,-0.1438515081206495,11,29
1046,1046,Crizotinib,BI-2536,,0.0,1.0,,0,50
1047,1047,LGK974,Gemcitabine,,0.0,1.0,,0,29
1048,1048,Crizotinib,Irinotecan,,0.0,1.0,,0,29
1049,1049,MK-2206,5-Fluorouracil,,0.0,1.0,,0,124
1050,1050,5-Fluorouracil,Uprosertib,,0.0,1.0,,0,49
1051,1051,AZD7762,Cisplatin,0.6313404672829596,0.6530612244897959,0.7616191904047975,0.5034258925351605,23,81
1052,1052,Camptothecin,Sapitinib,0.05555555555555555,0.0,0.5,0.0,1,44
1053,1053,Temozolomide,SCH772984,,0.0,1.0,,0,49
1054,1054,Palbociclib,KU-55933,,0.0,1.0,,0,50
1055,1055,Navitoclax,Afatinib,0.46434395621106467,0.43636363636363634,0.5991452991452991,0.19616685456595273,27,92
1056,1056,Crizotinib,Temozolomide,,0.0,1.0,,0,50
1057,1057,Vorinostat,AZD8055,0.8600787545787545,0.8235294117647058,0.85,0.7887323943661971,10,50
1058,1058,Gemcitabine,Oxaliplatin,,0.0,1.0,,0,29
1059,1059,Bortezomib,Tozasertib,0.02631578947368421,0.0,0.46938775510204084,-0.030927835051546504,1,50
1060,1060,LGK974,Sapitinib,1.0,0.0,0.5,0.0,1,44
1061,1061,Olaparib,Lapatinib,0.00819672131147541,0.0,0.5,0.0,1,79
1062,1062,Oxaliplatin,Linsitinib,0.045454545454545456,0.0,0.5,0.0,1,73
1063,1063,Cisplatin,Dactolisib,0.25,0.0,0.5,0.0,1,28
1064,1064,MK-1775,LGK974,,0.0,1.0,,0,73
1065,1065,Crizotinib,JQ1,0.08272283272283272,0.0,0.5,0.0,2,49
1066,1066,Olaparib,Oxaliplatin,,0.0,1.0,,0,73
1067,1067,Axitinib,Entinostat,,0.0,1.0,,0,49
1068,1068,Docetaxel,BI-2536,,0.0,1.0,,0,50
1069,1069,Vorinostat,Temozolomide,0.1,0.0,0.5,0.0,1,50
1070,1070,Linsitinib,Docetaxel,,0.0,1.0,,0,52
1071,1071,Axitinib,Palbociclib,,0.0,1.0,,0,51
1072,1072,Galunisertib,Gemcitabine,,0.0,1.0,,0,29
1073,1073,Linsitinib,RO-3306,0.4963951545530493,0.0,0.5,0.0,5,50
1074,1074,Galunisertib,AZD7762,,0.0,1.0,,0,28
1075,1075,AZD7762,Doramapimod,0.2583333333333333,0.5,0.7391304347826086,0.4782608695652174,2,48
1076,1076,Olaparib,Taselisib,0.009618140868140869,0.0,0.5,0.0,2,124
1077,1077,PD173074,Alisertib,0.013513513513513514,0.0,0.46875,-0.03157894736842093,1,49
1078,1078,Trametinib,5-Fluorouracil,0.012195121951219513,0.0,0.5,0.0,1,124
1079,1079,AZD7762,Dabrafenib,,0.0,1.0,,0,93
1080,1080,Vorinostat,Camptothecin,0.1162216877799121,0.0,0.48863636363636365,-0.035211267605633756,5,49
1081,1081,Navitoclax,Sorafenib,0.4351904184033522,0.3333333333333333,0.5478813559322033,0.0926989335520918,20,79
1082,1082,AZD7762,Galunisertib,,0.0,1.0,,0,29
1083,1083,Oxaliplatin,AZD4547,0.02,0.0,0.5,0.0,1,44
1084,1084,Dasatinib,Olaparib,,0.0,1.0,,0,28
1085,1085,Sorafenib,Oxaliplatin,,0.0,1.0,,0,29
1086,1086,Galunisertib,Navitoclax,,0.0,1.0,,0,29
1087,1087,Pictilisib,Sapitinib,0.8807435318304884,0.7999999999999999,0.8508158508158508,0.7506234413965087,11,50
1088,1088,Oxaliplatin,Afatinib,,0.0,1.0,,0,43
1089,1089,Vorinostat,Crizotinib,0.02458127024879271,0.0,0.5,0.0,2,50
1090,1090,SB216763,Navitoclax,0.13396755054649792,0.0,0.5,0.0,5,44
1091,1091,Bortezomib,Sorafenib,,0.0,1.0,,0,50
1092,1092,SB505124,Linsitinib,0.1526803118908382,0.4,0.6544715447154471,0.3653846153846154,3,44
1093,1093,Olaparib,Temozolomide,0.8500000000000001,0.5,0.6666666666666666,0.48453608247422675,3,50
1094,1094,Dasatinib,Galunisertib,,0.0,1.0,,0,29
1095,1095,Palbociclib,Nilotinib,,0.0,1.0,,0,49
1096,1096,5-Fluorouracil,Pictilisib,0.125,0.0,0.5,0.0,1,52
1097,1097,Navitoclax,Alpelisib,0.5729230327130189,0.5333333333333333,0.6826923076923077,0.3326848249027238,13,49
1098,1098,PD173074,GSK269962A,0.44183110796014025,0.3333333333333333,0.6212121212121212,0.24242424242424243,6,50
1099,1099,MK-1775,AZD6482,0.48423678238645346,0.39999999999999997,0.6387195121951219,0.2921348314606741,8,49
1100,1100,Axitinib,MK-2206,0.0558300395256917,0.0,0.5,0.0,2,51
1101,1101,Linsitinib,Trametinib,0.3534715123427604,0.42857142857142855,0.6579710144927536,0.3973268529769137,9,124
1102,1102,Cisplatin,Bortezomib,,0.0,1.0,,0,51
1103,1103,Palbociclib,AZD6482,0.16666666666666666,0.0,0.5,0.0,1,49
1104,1104,Axitinib,Bortezomib,,0.0,0.9803921568627451,0.0,0,51
1105,1105,AZD4547,Linsitinib,0.6583468614718615,0.6666666666666666,0.75,0.6451612903225807,4,44
1106,1106,AZD4547,Olaparib,,0.0,1.0,,0,44
1107,1107,Bortezomib,MK-2206,0.07916666666666666,0.0,0.4897959183673469,-0.02684563758389258,2,51
1108,1108,Ruxolitinib,MK-2206,0.16666666666666666,0.0,0.5,0.0,1,28
1109,1109,Gemcitabine,Entinostat,0.3628604851031322,0.0,0.5,0.0,4,49
1110,1110,Palbociclib,AZD4547,,0.0,1.0,,0,44
1111,1111,Linsitinib,SB505124,0.07417582417582418,0.0,0.5,0.0,2,44
1112,1112,Dactolisib,Irinotecan,0.038461538461538464,0.0,0.5,0.0,1,29
1113,1113,Vinorelbine,Taselisib,0.09697191697191697,0.0,0.43902439024390244,-0.0931677018633541,3,44
1114,1114,OSI-027,Luminespib,,0.0,1.0,,0,50
1115,1115,Linsitinib,Irinotecan,,0.0,1.0,,0,29
1116,1116,Temozolomide,Tozasertib,,0.0,1.0,,0,50
1117,1117,MK-1775,Pictilisib,0.2057997557997558,0.0,0.47959183673469385,-0.048387096774193505,3,52
1118,1118,Lapatinib,ZM447439,0.33908253836171454,0.25,0.5486111111111112,0.1063829787234043,9,49
1119,1119,AZD8055,MK-1775,0.014285714285714285,0.0,0.5,0.0,1,44
1120,1120,Temozolomide,Palbociclib,,0.0,1.0,,0,51
1121,1121,Crizotinib,Galunisertib,,0.0,1.0,,0,29
1122,1122,Vinorelbine,Linsitinib,0.20632227249874308,0.0,0.46153846153846156,-0.0931677018633541,5,44
1123,1123,Ruxolitinib,Crizotinib,,0.0,1.0,,0,29
1124,1124,SCH772984,Sapitinib,0.6013554283833651,0.4999999999999999,0.6666666666666666,0.3142857142857143,11,44
1125,1125,Paclitaxel,Erlotinib,0.3186507936507937,0.28571428571428575,0.6089743589743589,0.1899441340782123,3,29
1126,1126,MK-2206,Crizotinib,0.05489417989417989,0.0,0.5,0.0,2,123
1127,1127,5-Fluorouracil,Vorinostat,0.0625,0.0,0.5,0.0,1,52
1128,1128,Sapitinib,Navitoclax,0.627061314623429,0.625,0.7901234567901234,0.550351288056206,15,96
1129,1129,Afatinib,Camptothecin,0.0595066726645674,0.0,0.5,0.0,3,43
1130,1130,Cisplatin,Crizotinib,,0.0,1.0,,0,79
1131,1131,Palbociclib,Ruxolitinib,,0.0,1.0,,0,29
1132,1132,Pictilisib,Venetoclax,0.16666666666666666,0.5,0.9787234042553192,0.4838709677419355,1,48
1133,1133,Erlotinib,Navitoclax,0.025,0.0,0.5,0.0,1,29
1134,1134,LGK974,Vinorelbine,1.0,0.0,0.5,0.0,1,44
1135,1135,Dabrafenib,Crizotinib,0.08333333333333333,0.0,0.5,0.0,1,44
1136,1136,Taselisib,ZM447439,0.5016955266955266,0.3333333333333333,0.6138888888888889,0.29496402877697836,4,49
1137,1137,Luminespib,KU-55933,0.125,0.0,0.5,0.0,1,50
1138,1138,Sorafenib,SCH772984,,0.0,0.9655172413793104,0.0,0,29
1139,1139,SB216763,Vinorelbine,1.0,1.0,1.0,1.0,1,44
1140,1140,Luminespib,MK-1775,,0.0,1.0,,0,50
1141,1141,AZD7762,RO-3306,,0.0,1.0,,0,50
1142,1142,PD173074,Lapatinib,0.43617965367965367,0.3333333333333333,0.6444444444444444,0.24528301886792447,5,50
1143,1143,Trametinib,Doramapimod,0.3757578628268283,0.4,0.625,0.3793103448275862,4,48
1144,1144,Trametinib,Bortezomib,0.25,0.0,0.5,0.0,1,51
1145,1145,5-Fluorouracil,KU-55933,0.05555555555555555,0.0,0.5,0.0,1,50
1146,1146,Paclitaxel,SCH772984,,0.0,0.9655172413793104,0.0,0,29
1147,1147,PD173074,Sorafenib,,0.0,1.0,,0,50
1148,1148,Camptothecin,MK-1775,0.16666666666666666,0.0,0.5,0.0,1,44
1149,1149,MK-2206,Linsitinib,0.3233330289059057,0.2,0.5530799475753604,0.1413612565445026,14,123
1150,1150,Sapitinib,Ribociclib,,0.0,1.0,,0,48
1151,1151,MK-1775,Docetaxel,,0.0,1.0,,0,52
1152,1152,Trametinib,JQ1,0.3329512516469038,0.0,0.4772727272727273,-0.061919504643962675,5,49
1153,1153,PD173074,5-Fluorouracil,,0.0,1.0,,0,52
1154,1154,Trametinib,Alisertib,0.0625,0.0,0.4895833333333333,-0.02083333333333326,1,49
1155,1155,Bortezomib,GSK269962A,0.03125,0.0,0.5,0.0,1,50
1156,1156,MK-1775,Taselisib,0.12369106501726461,0.0,0.49572649572649574,-0.014314928425357865,7,124
1157,1157,OSI-027,SB216763,,0.0,1.0,,0,50
1158,1158,OSI-027,SCH772984,0.31394454799627214,0.2,0.5912162162162162,0.14754098360655743,4,78
1159,1159,SB505124,AZD4547,0.02,0.0,0.5,0.0,1,44
1160,1160,Axitinib,Vorinostat,,0.0,1.0,,0,52
1161,1161,OSI-027,Sorafenib,,0.0,1.0,,0,79
1162,1162,Cisplatin,Temozolomide,,0.0,1.0,,0,50
1163,1163,Olaparib,Afatinib,,0.0,1.0,,0,92
1164,1164,Temozolomide,Bortezomib,,0.0,1.0,,0,51
1165,1165,Dabrafenib,LGK974,,0.0,1.0,,0,44
1166,1166,Palbociclib,Trametinib,0.019230769230769232,0.0,0.5,0.0,1,124
1167,1167,SCH772984,Dabrafenib,0.15619694031458736,0.0,0.48717948717948717,-0.03937007874015741,5,44
1168,1168,Vinorelbine,Afatinib,0.5258974358974359,0.28571428571428575,0.5993589743589743,0.223826714801444,4,43
1169,1169,Axitinib,Tozasertib,,0.0,1.0,,0,50
1170,1170,SB216763,Trametinib,0.1611111111111111,0.0,0.5,0.0,2,44
1171,1171,Taselisib,LGK974,0.13198158051099226,0.0,0.5,0.0,3,73
1172,1172,MK-1775,Bortezomib,,0.0,0.9803921568627451,0.0,0,51
1173,1173,Olaparib,Irinotecan,0.02,0.0,0.5,0.0,1,29
1174,1174,PD173074,AZD6482,1.0,0.6666666666666666,0.9895833333333333,0.6573426573426573,1,49
1175,1175,MK-1775,GSK269962A,0.011363636363636364,0.0,0.5,0.0,1,50
1176,1176,Sorafenib,Galunisertib,,0.0,1.0,,0,29
1177,1177,Paclitaxel,Galunisertib,,0.0,1.0,,0,29
1178,1178,Axitinib,Pictilisib,,0.0,0.9615384615384616,0.0,0,52
1179,1179,Dactolisib,MK-2206,0.0761904761904762,0.0,0.5,0.0,2,28
1180,1180,Sapitinib,BMS-754807,0.5513196035990153,0.5,0.6705882352941177,0.3972602739726028,10,44
1181,1181,Ruxolitinib,Galunisertib,,0.0,1.0,,0,29
1182,1182,Erlotinib,Sorafenib,1.0,0.0,0.5,0.0,1,29
1183,1183,Axitinib,OSI-027,0.04195402298850574,0.0,0.5,0.0,2,51
1184,1184,Axitinib,ZM447439,,0.0,1.0,,0,49
1185,1185,Olaparib,SB505124,,0.0,1.0,,0,44
1186,1186,Bortezomib,Olaparib,0.05555555555555555,0.0,0.5,0.0,1,50
1187,1187,Trametinib,AZD8055,0.1967397428131958,0.30769230769230765,0.6382575757575758,0.2565905096660809,6,94
1188,1188,Dabrafenib,Oxaliplatin,,0.0,1.0,,0,44
1189,1189,SCH772984,Paclitaxel,0.0625,0.0,0.48148148148148145,-0.03703703703703698,1,28
1190,1190,PD173074,SB216763,,0.0,1.0,,0,50
1191,1191,MK-2206,Pictilisib,0.1,0.0,0.5,0.0,1,52
1192,1192,Cisplatin,SCH772984,0.5229640151515151,0.5,0.743421052631579,0.48684210526315785,2,78
1193,1193,Oxaliplatin,Vinorelbine,0.022727272727272728,0.0,0.5,0.0,1,44
1194,1194,MK-2206,Gemcitabine,0.30790547502811655,0.4,0.625,0.3877551020408164,4,80
1195,1195,Erlotinib,MK-2206,0.22320910973084887,0.0,0.4791666666666667,-0.06060606060606055,4,28
1196,1196,Trametinib,Nilotinib,,0.0,1.0,,0,49
1197,1197,Galunisertib,Palbociclib,,0.0,1.0,,0,28
1198,1198,Luminespib,Linsitinib,,0.0,1.0,,0,50
1199,1199,Linsitinib,Vinorelbine,0.0654126396858955,0.0,0.475,-0.06451612903225801,4,44
1200,1200,Taselisib,Vorinostat,,0.0,1.0,,0,52
1201,1201,AZD8055,SB505124,,0.0,1.0,,0,44
1202,1202,SCH772984,Cisplatin,,0.0,1.0,,0,29
1203,1203,Lapatinib,NU7441,0.8053184910327766,0.5454545454545454,0.7023809523809523,0.4927536231884059,7,49
1204,1204,Gemcitabine,ZM447439,,0.0,1.0,,0,49
1205,1205,Vorinostat,Sapitinib,0.3191758241758242,0.6153846153846154,0.8555555555555556,0.5614035087719298,5,50
1206,1206,5-Fluorouracil,Crizotinib,,0.0,1.0,,0,123
1207,1207,Crizotinib,Paclitaxel,,0.0,1.0,,0,77
1208,1208,Navitoclax,AZD6482,0.6553907054550063,0.7142857142857142,0.8151709401709402,0.6008146639511203,13,49
1209,1209,BMS-754807,Camptothecin,,0.0,1.0,,0,43
1210,1210,Cisplatin,Alisertib,,0.0,1.0,,0,49
1211,1211,Sorafenib,AZD7762,,0.0,1.0,,0,28
1212,1212,Palbociclib,Oxaliplatin,,0.0,1.0,,0,73
1213,1213,Irinotecan,Crizotinib,,0.0,1.0,,0,29
1214,1214,Vorinostat,PD173074,0.15222832722832724,0.28571428571428575,0.6360544217687075,0.23529411764705876,3,52
1215,1215,Bortezomib,AZD6482,,0.0,0.9591836734693877,0.0,0,49
1216,1216,Palbociclib,Vinorelbine,,0.0,1.0,,0,44
1217,1217,Sorafenib,Navitoclax,0.520333019806704,0.4444444444444444,0.5972222222222222,0.19444444444444442,9,29
1218,1218,Sapitinib,NU7441,0.7845833333333333,0.7499999999999999,0.8,0.7292817679558011,5,49
1219,1219,Luminespib,SB216763,,0.0,1.0,,0,50
1220,1220,Dabrafenib,AZD8055,,0.0,1.0,,0,44
1221,1221,Bortezomib,Ribociclib,0.07142857142857142,0.0,0.48936170212765956,-0.021276595744680993,1,48
1222,1222,Taselisib,Ruxolitinib,,0.0,1.0,,0,29
1223,1223,Temozolomide,Lapatinib,,0.0,1.0,,0,50
1224,1224,AZD7762,Alisertib,,0.0,0.9795918367346939,0.0,0,49
1225,1225,Lapatinib,Linsitinib,0.8171909438107261,0.6842105263157895,0.8037340619307832,0.5845749342681859,18,79
1226,1226,Navitoclax,Olaparib,0.5683381770507829,0.5185185185185185,0.6998820754716981,0.46091094493541807,16,122
1227,1227,Axitinib,GSK269962A,0.10012626262626262,0.0,0.5,0.0,2,50
1228,1228,Navitoclax,KU-55933,0.514766081871345,0.5,0.801418439716312,0.45945945945945954,3,50
1229,1229,Palbociclib,Afatinib,,0.0,1.0,,0,92
1230,1230,Pictilisib,5-Fluorouracil,0.014705882352941176,0.0,0.5,0.0,1,52
1231,1231,Gemcitabine,AZD8055,,0.0,1.0,,0,50
1232,1232,SB505124,Oxaliplatin,,0.0,1.0,,0,44
1233,1233,OSI-027,Dasatinib,0.7925974025974025,0.5454545454545454,0.7347826086956522,0.435483870967742,5,28
1234,1234,Taselisib,SCH772984,0.7526218699536761,0.7073170731707317,0.7922932330827068,0.5603603603603604,38,122
1235,1235,Luminespib,Afatinib,,0.0,0.9795918367346939,0.0,0,49
1236,1236,Crizotinib,Lapatinib,0.4527747489697475,0.5217391304347826,0.6912087912087912,0.4447284345047924,14,79
1237,1237,Trametinib,NU7441,0.6130952380952381,0.6666666666666666,0.75,0.6573426573426573,2,49
1238,1238,MK-1775,Dabrafenib,0.019230769230769232,0.0,0.5,0.0,1,93
1239,1239,Vorinostat,NU7441,0.28844849647849313,0.4,0.6434108527131783,0.33484162895927605,6,49
1240,1240,Cisplatin,Navitoclax,0.5355419348104162,0.5,0.7361111111111112,0.4303797468354431,9,81
1241,1241,MK-2206,LGK974,0.4202488687782805,0.0,0.5,0.0,3,73
1242,1242,Sapitinib,Crizotinib,0.527275931685089,0.47058823529411764,0.6986928104575163,0.4181568088033013,9,94
1243,1243,PD173074,Sapitinib,0.20980929169806573,0.28571428571428575,0.5888888888888889,0.24242424242424243,5,50
1244,1244,AZD8055,Dabrafenib,,0.0,1.0,,0,44
1245,1245,Paclitaxel,Linsitinib,0.5726120857699805,0.0,0.5,0.0,3,29
1246,1246,Lapatinib,RO-3306,0.25,0.0,0.5,0.0,1,50
1247,1247,Vorinostat,RO-3306,,0.0,1.0,,0,50
1248,1248,Olaparib,BI-2536,0.013888888888888888,0.0,0.5,0.0,1,50
1249,1249,Galunisertib,Irinotecan,,0.0,1.0,,0,29
1250,1250,Paclitaxel,5-Fluorouracil,,0.0,1.0,,0,28
1251,1251,Erlotinib,Irinotecan,0.07332244008714597,0.0,0.4807692307692308,-0.05454545454545445,3,29
1252,1252,Cisplatin,Alpelisib,,0.0,1.0,,0,49
1253,1253,AZD7762,PF-4708671,,0.0,1.0,,0,50
1254,1254,Bortezomib,Alpelisib,0.016666666666666666,0.0,0.4895833333333333,-0.02083333333333326,1,49
1255,1255,Linsitinib,Venetoclax,0.38641774891774894,0.3333333333333333,0.6136363636363636,0.2941176470588236,4,48
1256,1256,OSI-027,Entinostat,0.732905982905983,0.0,0.5,0.0,3,49
1257,1257,MK-2206,Cisplatin,0.0988095238095238,0.0,0.5,0.0,2,81
1258,1258,MK-1775,Vinorelbine,0.125,0.0,0.5,0.0,1,44
1259,1259,Lapatinib,Camptothecin,0.01282051282051282,0.0,0.5,0.0,1,49
1260,1260,Sapitinib,Nilotinib,0.25,0.0,0.5,0.0,1,49
1261,1261,Navitoclax,AZD4547,0.013888888888888888,0.0,0.4883720930232558,-0.023255813953488413,1,44
1262,1262,OSI-027,Linsitinib,0.6294868433088687,0.5531914893617023,0.6901913875598087,0.3650975889781859,22,79
1263,1263,OSI-027,MK-1775,,0.0,1.0,,0,79
1264,1264,OSI-027,Palbociclib,0.11126350567477564,0.0,0.5,0.0,5,79
1265,1265,Erlotinib,Olaparib,,0.0,1.0,,0,28
1266,1266,Crizotinib,PD173074,0.1323207443897099,0.0,0.47959183673469385,-0.048387096774193505,3,52
1267,1267,Trametinib,AZD4547,0.07373366013071896,0.0,0.4880952380952381,-0.03125,2,44
1268,1268,Dabrafenib,BMS-754807,0.3757983500417711,0.4,0.625,0.37735849056603776,4,44
1269,1269,OSI-027,Ruxolitinib,,0.0,1.0,,0,29
1270,1270,Dactolisib,LGK974,,0.0,1.0,,0,29
1271,1271,Sapitinib,Sorafenib,,0.0,1.0,,0,50
1272,1272,Bortezomib,Dabrafenib,,0.0,1.0,,0,49
1273,1273,AZD8055,Camptothecin,,0.0,1.0,,0,43
1274,1274,Temozolomide,Crizotinib,,0.0,1.0,,0,50
1275,1275,Dactolisib,Navitoclax,,0.0,1.0,,0,29
1276,1276,Docetaxel,Temozolomide,,0.0,1.0,,0,50
1277,1277,Gemcitabine,JQ1,0.26335314186925574,0.4,0.6434108527131783,0.33484162895927605,6,49
1278,1278,LGK974,OSI-027,,0.0,1.0,,0,29
1279,1279,Axitinib,Camptothecin,,0.0,1.0,,0,49
1280,1280,Gemcitabine,Doramapimod,0.42777777777777776,0.0,0.5,0.0,3,48
1281,1281,Sorafenib,Trametinib,1.0,0.0,0.5,0.0,1,29
1282,1282,Irinotecan,Lapatinib,0.14483430799220273,0.0,0.4807692307692308,-0.05454545454545445,3,29
1283,1283,Palbociclib,Temozolomide,,0.0,1.0,,0,50
1284,1284,Gemcitabine,Axitinib,,0.0,1.0,,0,51
1285,1285,Camptothecin,Taselisib,,0.0,1.0,,0,44
1286,1286,Palbociclib,Sorafenib,,0.0,1.0,,0,79
1287,1287,Linsitinib,AZD7762,0.1607142857142857,0.0,0.49586776859504134,-0.010958904109588996,2,123
1288,1288,SCH772984,Dasatinib,0.7553614376147819,0.6666666666666666,0.6794871794871795,0.3571428571428571,13,28
1289,1289,Dactolisib,Gemcitabine,,0.0,1.0,,0,29
1290,1290,Crizotinib,MK-1775,,0.0,1.0,,0,123
1291,1291,Dasatinib,MK-2206,0.1268939393939394,0.0,0.4807692307692308,-0.050000000000000044,2,28
1292,1292,MK-2206,Doramapimod,0.42777777777777776,0.4,0.6555555555555556,0.368421052631579,3,48
1293,1293,Crizotinib,Pictilisib,0.21180555555555555,0.0,0.49,-0.026315789473684292,2,52
1294,1294,Vorinostat,MK-2206,0.6203668105667863,0.5,0.6758720930232558,0.44160583941605835,8,51
1295,1295,Erlotinib,Ruxolitinib,,0.0,1.0,,0,29
1296,1296,Trametinib,Dactolisib,0.7795138888888888,0.6666666666666666,0.75,0.631578947368421,4,28
1297,1297,PD173074,Alpelisib,0.4047619047619047,0.5,0.8007246376811594,0.45856353591160226,3,49
1298,1298,Galunisertib,Sorafenib,,0.0,1.0,,0,29
1299,1299,LGK974,Ruxolitinib,,0.0,1.0,,0,29
1300,1300,OSI-027,Lapatinib,0.17924528370180545,0.20000000000000004,0.572972972972973,0.145945945945946,5,79
1301,1301,Bortezomib,Linsitinib,0.41666666666666663,0.8,0.9895833333333333,0.7899159663865546,2,50
1302,1302,Temozolomide,AZD7762,,0.0,1.0,,0,51
1303,1303,5-Fluorouracil,MK-2206,,0.0,1.0,,0,123
1304,1304,Dasatinib,AZD7762,0.07142857142857142,0.0,0.5,0.0,1,28
1305,1305,Docetaxel,KU-55933,,0.0,1.0,,0,50
1306,1306,AZD7762,ZM447439,0.029411764705882353,0.0,0.5,0.0,1,49
1307,1307,Docetaxel,Ribociclib,0.014705882352941176,0.0,0.5,0.0,1,48
1308,1308,Taselisib,Cisplatin,,0.0,1.0,,0,81
1309,1309,Temozolomide,ZM447439,,0.0,1.0,,0,49
1310,1310,Dactolisib,SCH772984,0.5194444444444444,0.4,0.6474358974358975,0.3458646616541353,3,29
1311,1311,MK-1775,Olaparib,0.06449812470727527,0.0,0.4870689655172414,-0.03389830508474567,6,122
1312,1312,Sapitinib,Alisertib,0.27468423733129615,0.0,0.5,0.0,5,49
1313,1313,MK-2206,Taselisib,0.11097810236701636,0.0,0.48717948717948717,-0.035058430717862965,7,124
1314,1314,Bortezomib,Docetaxel,,0.0,1.0,,0,52
1315,1315,Palbociclib,AZD7762,0.041666666666666664,0.0,0.5,0.0,1,123
1316,1316,Sapitinib,JQ1,0.7704931972789115,0.7692307692307692,0.8452380952380952,0.7341772151898734,7,49
1317,1317,Trametinib,Ribociclib,0.5569239189928845,0.0,0.5,0.0,3,48
1318,1318,LGK974,Sorafenib,0.021739130434782608,0.0,0.5,0.0,1,29
1319,1319,Cisplatin,MK-2206,1.0,0.6666666666666666,0.75,0.6609442060085837,2,79
1320,1320,Paclitaxel,Taselisib,0.6777777777777778,0.4,0.6474358974358975,0.3458646616541353,3,29
1321,1321,5-Fluorouracil,Axitinib,,0.0,1.0,,0,51
1322,1322,Palbociclib,Uprosertib,0.09065934065934066,0.0,0.5,0.0,2,49
1323,1323,SB505124,Camptothecin,,0.0,1.0,,0,43
1324,1324,SCH772984,Vinorelbine,,0.0,0.9772727272727273,0.0,0,44
1325,1325,MK-1775,Uprosertib,0.5843467953716401,0.4615384615384615,0.6785714285714286,0.379746835443038,7,49
1326,1326,Afatinib,Vinorelbine,1.0,1.0,1.0,1.0,2,44
1327,1327,SCH772984,Oxaliplatin,,0.0,1.0,,0,73
1328,1328,AZD4547,5-Fluorouracil,,0.0,1.0,,0,44
1329,1329,Taselisib,Alpelisib,,0.0,1.0,,0,49
1330,1330,Docetaxel,Wee1 Inhibitor,,0.0,1.0,,0,48
