cell,drug1_db,drug2_db,synergy
PSN1,Olaparib,Palbociclib,0
Hs-766T,Palbociclib,Paclitaxel,0
JIMT-1,Cisplatin,Linsitinib,0
NCI-H508,Olaparib,SB505124,0
RKO,Olaparib,5-Fluorouracil,0
HCC1428,Vorinostat,Linsitinib,0
HCC2157,Palbociclib,Paclitaxel,0
CAL-85-1,Gemcitabine,AZD7762,0
NCI-H716,SB505124,MK-2206,0
SNU-C5,5-Fluorouracil,MK-2206,0
HCC1806,Luminespib,ZM447439,0
PANC-04-03,Erlotinib,Dactolisib,0
CAL-120,Luminespib,PD173074,0
HCT-15,Navitoclax,Vinorelbine,0
NCI-H716,MK-1775,AZD8055,0
UACC-893,Taselisib,Nilotinib,0
CL-11,MK-1775,LGK974,0
HCT-15,AZD7762,BMS-754807,0
SNU-407,Trametinib,Palbociclib,0
AsPC-1,Trametinib,Galunisertib,0
MRK-nu-1,MK-1775,PF-4708671,0
HCC38,Pictilisib,ZM447439,0
SNU-C1,SB505124,Olaparib,0
BT-474,Taselisib,Venetoclax,0
NCI-H747,Olaparib,Palbociclib,0
SNU-407,Dabrafenib,AZD8055,0
HCC2218,AZD7762,Venetoclax,0
COLO-678,Sapitinib,LGK974,0
SW1463,AZD7762,Palbociclib,0
HCC2157,AZD7762,Linsitinib,0
HCC1806,Taselisib,BI-2536,0
KP-2,LGK974,5-Fluorouracil,0
CaR-1,SCH772984,AZD4547,0
CAPAN-1,Paclitaxel,Taselisib,0
HCC2157,AZD7762,BI-2536,0
LS-513,Palbociclib,Camptothecin,0
MCF7,Linsitinib,Paclitaxel,0
EFM-192A,Temozolomide,Bortezomib,0
HCC1500,Sapitinib,Cisplatin,0
KM12,SCH772984,MK-1775,0
HT-29,Trametinib,Oxaliplatin,0
COLO-824,Cisplatin,Docetaxel,0
SNU-407,AZD7762,MK-1775,0
MDA-MB-436,Sapitinib,Entinostat,0
DAN-G,Ruxolitinib,MK-1775,0
SNU-C5,5-Fluorouracil,Taselisib,0
Hs-766T,Galunisertib,Dactolisib,0
MDA-MB-175-VII,Bortezomib,Sorafenib,0
CL-11,SCH772984,Vinorelbine,0
CFPAC-1,LGK974,Olaparib,0
MDA-MB-453,MK-2206,MK-1775,0
HCC38,Bortezomib,Olaparib,0
EFM-19,Vorinostat,Alpelisib,0
MDA-MB-157,Lapatinib,Alpelisib,0
HCC1569,5-Fluorouracil,Pictilisib,0
Hs-578-T,Navitoclax,KU-55933,0
MCF7,AZD7762,Tozasertib,0
PA-TU-8902,Oxaliplatin,AZD7762,0
COLO-678,SB216763,Vinorelbine,0
KP-3,5-Fluorouracil,AZD7762,1
EFM-19,Cisplatin,Gemcitabine,0
CAMA-1,AZD7762,Olaparib,0
BT-474,Pictilisib,KU-55933,0
CAMA-1,Taselisib,Olaparib,0
COLO-205,Camptothecin,LGK974,0
EVSA-T,AZD7762,SB216763,0
HDQ-P1,Olaparib,JQ1,0
CAL-148,MK-2206,Lapatinib,1
MDA-MB-157,Crizotinib,Paclitaxel,0
CAPAN-2,Olaparib,Gemcitabine,0
KP-1N,Trametinib,Crizotinib,0
YAPC,Crizotinib,Ruxolitinib,0
CAPAN-2,Ruxolitinib,AZD7762,0
CAL-120,Crizotinib,Trametinib,0
AsPC-1,5-Fluorouracil,Crizotinib,0
CaR-1,Trametinib,Palbociclib,0
SNU-C1,AZD4547,AZD8055,0
MFM-223,Luminespib,Temozolomide,0
BT-483,Temozolomide,Docetaxel,0
HCC1954,Axitinib,BI-2536,0
SW948,AZD4547,Navitoclax,0
MRK-nu-1,MK-1775,Wee1 Inhibitor,0
SW1417,AZD8055,MK-1775,0
JIMT-1,Navitoclax,Sorafenib,0
AU565,Axitinib,Navitoclax,0
NCI-H716,MK-2206,SB505124,0
JIMT-1,Navitoclax,SCH772984,1
SK-CO-1,Sapitinib,5-Fluorouracil,0
EFM-19,OSI-027,Ribociclib,0
UACC-893,Gemcitabine,AZD7762,0
CAL-51,Lapatinib,SCH772984,0
SW1463,Crizotinib,AZD7762,0
HCC1143,OSI-027,Sorafenib,0
LS-411N,Palbociclib,BMS-754807,0
MDA-MB-468,Palbociclib,KU-55933,0
LS-411N,MK-2206,AZD8055,0
SK-CO-1,Trametinib,Sapitinib,0
EFM-192A,PD173074,Ribociclib,0
SUIT-2,Gemcitabine,Trametinib,0
SW1116,SB505124,Linsitinib,0
KP-3,Cisplatin,Linsitinib,0
COLO-824,Bortezomib,Palbociclib,0
PANC-04-03,Crizotinib,Oxaliplatin,0
HCC2998,Dabrafenib,LGK974,0
PANC-04-03,Trametinib,Lapatinib,1
BT-20,OSI-027,Venetoclax,0
SNU-C1,Afatinib,AZD4547,0
MCF7,Taselisib,OSI-027,0
Hs-578-T,Cisplatin,Doramapimod,0
MDA-MB-436,Linsitinib,Cisplatin,0
ZR-75-30,Palbociclib,Entinostat,0
MZ1-PC,Lapatinib,Dasatinib,0
Hs-766T,Navitoclax,MK-1775,0
OCUB-M,Navitoclax,OSI-027,0
HCC70,Lapatinib,Ribociclib,0
CCK-81,Camptothecin,Crizotinib,0
HCC1806,MK-1775,Linsitinib,1
EFM-192A,Sapitinib,Bortezomib,0
HCC1187,Pictilisib,GSK269962A,0
SW837,AZD8055,MK-1775,0
SW48,5-Fluorouracil,Taselisib,0
HCC1143,5-Fluorouracil,Trametinib,0
HT55,MK-1775,Olaparib,0
KP-4,Trametinib,MK-1775,0
HCC1599,Bortezomib,Vorinostat,0
MDA-MB-453,MK-2206,Doramapimod,0
AsPC-1,Cisplatin,SCH772984,0
SNU-C2B,SB505124,MK-1775,0
BT-474,Luminespib,SB216763,0
CAL-51,Gemcitabine,ZM447439,0
Hs-578-T,Axitinib,5-Fluorouracil,0
SNU-C1,Afatinib,MK-1775,0
MRK-nu-1,Axitinib,Gemcitabine,0
EVSA-T,Taselisib,Wee1 Inhibitor,0
Hs-766T,Gemcitabine,Sorafenib,0
HCC2998,Olaparib,Palbociclib,0
MDA-MB-231,Docetaxel,Pictilisib,0
SW48,Crizotinib,Afatinib,0
MDA-MB-453,5-Fluorouracil,Crizotinib,0
PSN1,Oxaliplatin,AZD7762,0
KP-3,Cisplatin,SCH772984,0
ZR-75-1,Olaparib,MK-1775,0
COLO-824,Olaparib,PD173074,0
COLO-205,LGK974,Linsitinib,0
HCC202,Bortezomib,AZD7762,0
HCC1419,OSI-027,Sapitinib,0
AsPC-1,Dactolisib,OSI-027,0
T47D,Axitinib,Nilotinib,0
HCC1599,MK-1775,AZD8055,0
T47D,Olaparib,Paclitaxel,0
HCC1599,MK-1775,Wee1 Inhibitor,0
PANC-08-13,Linsitinib,Taselisib,0
UACC-893,PD173074,BI-2536,0
OCUB-M,Vorinostat,Wee1 Inhibitor,0
HCC1806,Olaparib,Docetaxel,0
COLO-678,Palbociclib,BMS-754807,0
HDQ-P1,Lapatinib,Venetoclax,0
HCC1954,PD173074,Palbociclib,0
HCC1937,Navitoclax,Entinostat,1
CAL-120,Sapitinib,Uprosertib,0
JIMT-1,Crizotinib,AZD8055,0
EFM-19,Taselisib,Vorinostat,0
CAPAN-1,Sorafenib,Taselisib,0
HCC1937,Luminespib,Pictilisib,0
PANC-10-05,Crizotinib,Oxaliplatin,0
MDA-MB-175-VII,Luminespib,Temozolomide,0
ZR-75-30,Docetaxel,SB216763,0
HDQ-P1,Cisplatin,Docetaxel,0
MDA-MB-231,Palbociclib,Tozasertib,0
HCC2157,Pictilisib,MK-1775,0
C2BBe1,Linsitinib,Oxaliplatin,0
Hs-578-T,5-Fluorouracil,Afatinib,0
HCC1143,Gemcitabine,Nilotinib,0
SUIT-2,Oxaliplatin,LGK974,0
CAPAN-1,Lapatinib,5-Fluorouracil,0
HDQ-P1,Gemcitabine,Linsitinib,0
MDST8,AZD7762,MK-1775,1
PSN1,Gemcitabine,SCH772984,0
SNU-1040,AZD8055,AZD7762,0
PA-TU-8988T,Paclitaxel,Crizotinib,0
HCC1599,Pictilisib,Axitinib,0
HCC1143,Linsitinib,Venetoclax,0
HCC2998,MK-2206,Taselisib,0
AsPC-1,MK-1775,Gemcitabine,0
HCC1954,Taselisib,BI-2536,0
KM12,SCH772984,AZD4547,0
HCC2998,LGK974,AZD4547,0
AsPC-1,Navitoclax,Sorafenib,0
LS-513,Sapitinib,BMS-754807,0
MFM-223,MK-1775,Sapitinib,0
BT-549,AZD7762,Camptothecin,1
HCC1500,Pictilisib,Olaparib,0
HCC1143,Taselisib,Sorafenib,0
EFM-19,Cisplatin,ZM447439,0
LS-411N,Camptothecin,Vinorelbine,0
HCC1806,Olaparib,MK-1775,0
MCF7,Vorinostat,Crizotinib,0
CW-2,AZD4547,Camptothecin,0
MDA-MB-157,Docetaxel,Afatinib,0
Hs-578-T,Sapitinib,ZM447439,0
COLO-320-HSR,AZD8055,5-Fluorouracil,0
PA-TU-8902,Galunisertib,Paclitaxel,0
ZR-75-30,Lapatinib,Ribociclib,0
Hs-578-T,Vorinostat,AZD8055,0
KM12,LGK974,Camptothecin,0
SW1990,OSI-027,MK-2206,0
MFM-223,Cisplatin,NU7441,0
MDA-MB-157,MK-1775,AZD7762,0
CAMA-1,Docetaxel,Trametinib,0
MFM-223,AZD7762,BI-2536,1
YAPC,Dasatinib,Taselisib,0
JIMT-1,Linsitinib,Venetoclax,0
SW620,Camptothecin,Vinorelbine,0
CAL-85-1,Crizotinib,Palbociclib,0
HCC1428,Taselisib,Bortezomib,0
KM12,Trametinib,Crizotinib,0
RKO,Camptothecin,Linsitinib,0
Hs-578-T,Bortezomib,Nilotinib,0
EFM-192A,Crizotinib,AZD7762,0
EFM-19,Luminespib,Camptothecin,0
SK-CO-1,Vinorelbine,SB216763,0
NCI-H747,Afatinib,Crizotinib,0
LoVo,SCH772984,Trametinib,0
BT-483,Olaparib,Bortezomib,0
MDST8,Vinorelbine,Sapitinib,0
CAL-85-1,Axitinib,Camptothecin,0
HCC1500,Pictilisib,MK-1775,0
JIMT-1,Trametinib,Docetaxel,0
SNU-175,SB216763,SCH772984,0
CAL-120,Sapitinib,NU7441,0
T47D,MK-1775,Temozolomide,0
Hs-578-T,Linsitinib,Sapitinib,0
BT-474,Palbociclib,KU-55933,0
HCC1500,PD173074,Cisplatin,0
PA-TU-8988T,Trametinib,Cisplatin,0
HCC202,Palbociclib,Cisplatin,0
MCF7,5-Fluorouracil,ZM447439,0
PANC-10-05,Trametinib,Navitoclax,0
MFM-223,Cisplatin,Paclitaxel,0
MDA-MB-453,Olaparib,Crizotinib,0
T47D,Gemcitabine,Sorafenib,0
MDA-MB-175-VII,Axitinib,Docetaxel,0
UACC-893,MK-1775,Ribociclib,0
ZR-75-30,Vorinostat,Wee1 Inhibitor,0
ZR-75-30,Linsitinib,BI-2536,0
LS-513,Taselisib,Navitoclax,1
NCI-H508,5-Fluorouracil,Olaparib,0
MDA-MB-157,Cisplatin,Luminespib,0
HDQ-P1,Luminespib,AZD8055,0
HCC2218,Docetaxel,Camptothecin,0
MDA-MB-330,Luminespib,OSI-027,0
COLO-205,LGK974,5-Fluorouracil,0
BT-474,Bortezomib,Temozolomide,0
COLO-824,Pictilisib,JQ1,0
SNU-1040,AZD4547,Navitoclax,0
KP-4,Erlotinib,Cisplatin,0
SNU-C1,Sapitinib,5-Fluorouracil,0
HCC1143,Luminespib,Paclitaxel,0
SNU-1040,Linsitinib,BMS-754807,0
AsPC-1,Ruxolitinib,MK-1775,0
MFM-223,Olaparib,Docetaxel,0
MRK-nu-1,MK-1775,Entinostat,0
LoVo,Vinorelbine,AZD7762,0
EFM-19,Trametinib,JQ1,0
HCC1937,Sapitinib,Axitinib,0
UACC-812,Cisplatin,Sapitinib,0
EFM-192A,Vorinostat,SB216763,0
ZR-75-30,Gemcitabine,Doramapimod,0
LS-411N,AZD8055,5-Fluorouracil,0
BT-20,Gemcitabine,Dabrafenib,0
HuP-T4,Linsitinib,SCH772984,1
MFM-223,MK-2206,Taselisib,0
T47D,Navitoclax,Lapatinib,1
COLO-824,Sapitinib,Alisertib,0
HCC2157,Navitoclax,Entinostat,0
PANC-04-03,OSI-027,5-Fluorouracil,0
SW948,Sapitinib,SCH772984,0
CAL-85-1,PD173074,MK-2206,1
T47D,OSI-027,AZD8055,0
HCC1806,Cisplatin,Sorafenib,0
HCC1395,Lapatinib,Cisplatin,0
HCC1569,Temozolomide,Alisertib,0
NCI-H508,Afatinib,SB216763,0
AU565,PD173074,5-Fluorouracil,0
CCK-81,AZD4547,LGK974,0
LS-123,Trametinib,Crizotinib,0
COLO-678,SB505124,Palbociclib,0
UACC-893,Gemcitabine,Lapatinib,0
COLO-678,5-Fluorouracil,Palbociclib,0
PANC-02-03,MK-1775,Trametinib,0
LS-513,AZD8055,BMS-754807,0
CAPAN-1,Oxaliplatin,Dactolisib,0
CCK-81,Trametinib,Oxaliplatin,0
MDA-MB-330,Linsitinib,Crizotinib,0
KM12,SB216763,Navitoclax,0
PSN1,Sorafenib,Dactolisib,0
MCF7,Crizotinib,Wee1 Inhibitor,0
PANC-04-03,Sorafenib,Palbociclib,0
KP-2,SCH772984,Oxaliplatin,0
BT-474,Cisplatin,Alisertib,0
COLO-320-HSR,Linsitinib,LGK974,0
OCUB-M,PD173074,RO-3306,0
PANC-08-13,AZD7762,Irinotecan,0
SNU-C5,Palbociclib,Afatinib,0
MCF7,Taselisib,Navitoclax,0
MCF7,Sapitinib,Entinostat,0
ZR-75-1,Taselisib,Wee1 Inhibitor,0
CAMA-1,Linsitinib,SB216763,0
HCC38,Luminespib,Camptothecin,0
KP-4,Sorafenib,Crizotinib,0
KP-1N,Taselisib,Dactolisib,0
SNU-175,Vinorelbine,MK-2206,1
MDA-MB-157,Palbociclib,ZM447439,0
ZR-75-30,MK-1775,Venetoclax,0
HCC1500,Linsitinib,Bortezomib,0
UACC-812,MK-2206,Axitinib,0
AsPC-1,Ruxolitinib,MK-2206,0
SNU-81,Trametinib,Linsitinib,0
HuP-T3,Galunisertib,Taselisib,0
GP5d,Dabrafenib,AZD4547,0
PA-TU-8988T,Dasatinib,Gemcitabine,0
C2BBe1,5-Fluorouracil,Olaparib,0
HuP-T4,MK-1775,Lapatinib,0
SK-CO-1,Crizotinib,AZD8055,0
PANC-08-13,Paclitaxel,Navitoclax,1
UACC-812,Taselisib,Bortezomib,0
ZR-75-30,Trametinib,Luminespib,0
ZR-75-30,MK-1775,BI-2536,0
HCC1806,Bortezomib,SB216763,0
HCC1428,Lapatinib,GSK269962A,0
HCC2218,Palbociclib,SCH772984,0
ZR-75-1,Trametinib,OSI-027,0
SNU-407,MK-2206,SB216763,0
MZ1-PC,Taselisib,MK-2206,0
AU565,Trametinib,Sapitinib,0
KP-3,Galunisertib,Paclitaxel,0
CFPAC-1,Linsitinib,Oxaliplatin,0
HCC1954,Trametinib,Doramapimod,0
MDA-MB-453,OSI-027,Docetaxel,0
OCUB-M,Axitinib,KU-55933,0
MDA-MB-330,Bortezomib,Cisplatin,0
CW-2,Palbociclib,MK-2206,0
SNU-1040,Palbociclib,SCH772984,0
HCC38,Olaparib,Dabrafenib,0
MDA-MB-231,Palbociclib,KU-55933,0
MDA-MB-361,Bortezomib,OSI-027,0
EVSA-T,Luminespib,KU-55933,0
CAL-120,Gemcitabine,Sapitinib,0
EVSA-T,MK-2206,Paclitaxel,1
CAMA-1,Cisplatin,SCH772984,0
COLO-678,Vinorelbine,BMS-754807,0
SNU-1040,SCH772984,Dabrafenib,0
MDA-MB-468,Bortezomib,Olaparib,0
HCC1569,Olaparib,Docetaxel,0
CAL-85-1,MK-2206,Navitoclax,0
SNU-C5,Crizotinib,Navitoclax,1
MDA-MB-330,Olaparib,Axitinib,0
MDA-MB-361,Axitinib,RO-3306,0
SW48,Oxaliplatin,Crizotinib,0
PANC-10-05,Crizotinib,Olaparib,0
CaR-1,SCH772984,Taselisib,0
YAPC,SCH772984,OSI-027,0
MDA-MB-330,Linsitinib,Camptothecin,0
ZR-75-30,Olaparib,5-Fluorouracil,0
DiFi,Vinorelbine,BMS-754807,0
PSN1,Dasatinib,Cisplatin,0
MDA-MB-361,Pictilisib,SB216763,0
HCC1569,Luminespib,SB216763,0
SNU-C5,AZD8055,Trametinib,0
PANC-04-03,AZD7762,Sorafenib,0
HCC2998,Camptothecin,Palbociclib,0
MDA-MB-330,Docetaxel,Linsitinib,0
MDA-MB-157,Vorinostat,Sapitinib,0
CAMA-1,Palbociclib,Tozasertib,0
KP-3,OSI-027,SCH772984,0
MFM-223,Vorinostat,Temozolomide,0
HCC2218,Taselisib,Entinostat,0
HCC1954,Palbociclib,Luminespib,0
HCC1428,Vorinostat,PD173074,0
BT-20,AZD7762,Olaparib,0
PL4,Ruxolitinib,Irinotecan,0
LS-123,MK-2206,Navitoclax,0
CAL-85-1,Vorinostat,Dabrafenib,0
CAL-148,OSI-027,Dabrafenib,0
DU-4475,AZD7762,Lapatinib,0
CFPAC-1,Gemcitabine,Trametinib,0
PA-TU-8988T,Olaparib,Gemcitabine,0
CaR-1,MK-1775,SB216763,0
BT-20,Cisplatin,Pictilisib,0
MDA-MB-453,Luminespib,KU-55933,0
C2BBe1,SCH772984,Vinorelbine,0
HDQ-P1,MK-1775,Vorinostat,0
HCC1395,Temozolomide,AZD7762,0
OCUB-M,Cisplatin,Luminespib,0
EFM-192A,Taselisib,OSI-027,1
SW1417,LGK974,Navitoclax,0
COLO-824,MK-2206,Alpelisib,0
MDA-MB-330,Lapatinib,BI-2536,0
MDA-MB-231,Axitinib,Palbociclib,0
CAL-85-1,Lapatinib,Docetaxel,0
CAL-148,Trametinib,Docetaxel,0
HCT-15,Afatinib,5-Fluorouracil,0
MFM-223,Docetaxel,Ribociclib,0
SNU-C5,SB505124,SB216763,0
DU-4475,Cisplatin,Olaparib,0
MDA-MB-361,Vorinostat,Afatinib,1
HCT-15,SB216763,MK-1775,0
HCC1954,OSI-027,AZD8055,0
BT-474,Temozolomide,RO-3306,0
HuP-T4,Crizotinib,SCH772984,1
MCF7,Bortezomib,Temozolomide,0
SNU-1040,SB216763,SB505124,0
SNU-C5,Afatinib,5-Fluorouracil,0
DAN-G,Taselisib,Oxaliplatin,0
AU565,AZD7762,Palbociclib,0
Hs-766T,Irinotecan,Galunisertib,0
MDA-MB-453,Crizotinib,AZD6482,0
HPAC,Gemcitabine,Trametinib,0
T84,BMS-754807,Taselisib,0
PA-TU-8902,OSI-027,Olaparib,0
RCM-1,Crizotinib,Palbociclib,0
CCK-81,Dabrafenib,LGK974,0
SNU-C1,Linsitinib,MK-2206,0
SUIT-2,Navitoclax,Paclitaxel,1
Hs-578-T,Bortezomib,Cisplatin,0
PANC-08-13,Crizotinib,Oxaliplatin,0
HCC38,Axitinib,Pictilisib,0
CAL-120,Gemcitabine,Camptothecin,0
MDA-MB-436,OSI-027,Axitinib,0
LS-123,SB216763,AZD7762,0
PANC-08-13,Sorafenib,5-Fluorouracil,0
LS-411N,AZD7762,SB216763,0
MDA-MB-157,Palbociclib,Navitoclax,0
MDA-MB-330,Palbociclib,Vorinostat,0
BT-20,Taselisib,Gemcitabine,0
MDA-MB-453,Navitoclax,Trametinib,0
HCC2218,AZD7762,Paclitaxel,0
PA-TU-8902,Irinotecan,Navitoclax,1
GP5d,MK-1775,5-Fluorouracil,0
HCC1954,MK-1775,MK-2206,1
MDA-MB-415,MK-2206,Paclitaxel,0
SUIT-2,Navitoclax,Cisplatin,0
HuP-T4,Cisplatin,Sorafenib,0
MFM-223,MK-2206,KU-55933,1
HuP-T3,Taselisib,Cisplatin,0
CL-11,Linsitinib,AZD8055,0
MDA-MB-157,Docetaxel,AZD8055,0
MDA-MB-436,Vorinostat,Afatinib,0
CAL-85-1,Gemcitabine,OSI-027,0
MDA-MB-415,Trametinib,Sorafenib,0
T84,MK-2206,Taselisib,0
UACC-812,Vorinostat,Crizotinib,0
EFM-19,Crizotinib,BI-2536,0
MDA-MB-436,Cisplatin,Luminespib,0
SU8686,SCH772984,Palbociclib,0
MDA-MB-436,Lapatinib,MK-2206,0
T84,Camptothecin,Palbociclib,0
OCUB-M,Palbociclib,KU-55933,0
DU-4475,5-Fluorouracil,Nilotinib,0
JIMT-1,OSI-027,Navitoclax,0
RKO,SB216763,Olaparib,0
HCC1428,MK-1775,Nilotinib,0
CAMA-1,Gemcitabine,Axitinib,0
MDA-MB-175-VII,Olaparib,Pictilisib,0
HDQ-P1,MK-2206,Venetoclax,0
SNU-407,Afatinib,5-Fluorouracil,0
HCC1187,Sapitinib,Dabrafenib,0
SW1116,SB216763,Dabrafenib,0
EVSA-T,Sapitinib,Olaparib,0
EFM-19,Bortezomib,Lapatinib,0
T84,AZD4547,Trametinib,0
BxPC-3,Taselisib,LGK974,0
SNU-C5,Oxaliplatin,SB216763,0
UACC-812,Lapatinib,Linsitinib,0
PL4,Dactolisib,Ruxolitinib,0
BT-474,Temozolomide,Cisplatin,0
CAMA-1,Temozolomide,RO-3306,0
COLO-205,MK-2206,Oxaliplatin,0
DAN-G,Dactolisib,OSI-027,0
UACC-893,Olaparib,KU-55933,0
CaR-1,SB505124,Olaparib,0
ZR-75-1,Luminespib,GSK269962A,1
CAPAN-2,Ruxolitinib,Irinotecan,0
HCC38,Taselisib,Venetoclax,0
DU-4475,MK-1775,MK-2206,0
MDA-MB-436,Axitinib,Cisplatin,0
MDA-MB-436,MK-1775,Linsitinib,0
ZR-75-30,Navitoclax,AZD7762,0
AsPC-1,Oxaliplatin,Navitoclax,0
UACC-812,Temozolomide,Taselisib,0
ZR-75-30,Docetaxel,PD173074,0
HuP-T3,Dasatinib,Dactolisib,0
MDA-MB-436,Temozolomide,AZD6482,0
T47D,Gemcitabine,Alisertib,0
PA-TU-8902,Olaparib,SCH772984,0
HuP-T4,Dactolisib,Gemcitabine,0
MRK-nu-1,PD173074,Sapitinib,0
KP-4,Paclitaxel,Taselisib,0
HCC1599,Palbociclib,MK-1775,0
HCC1569,Bortezomib,5-Fluorouracil,0
ZR-75-1,Trametinib,Gemcitabine,0
COLO-205,AZD8055,AZD7762,0
PANC-10-05,MK-1775,Olaparib,0
PANC-10-05,Ruxolitinib,Irinotecan,0
PANC-04-03,Irinotecan,Palbociclib,0
MDA-MB-468,Trametinib,Paclitaxel,0
HCC1599,Temozolomide,Venetoclax,0
HCC2157,Axitinib,KU-55933,0
LS-123,Olaparib,AZD4547,0
MDA-MB-231,Temozolomide,Nilotinib,0
CAL-148,Docetaxel,Ribociclib,0
COLO-824,Vorinostat,SB216763,0
HCC1187,Temozolomide,KU-55933,0
HCC1569,Lapatinib,JQ1,0
PANC-04-03,Navitoclax,Trametinib,1
HDQ-P1,Luminespib,PD173074,0
RCM-1,Linsitinib,LGK974,0
DiFi,Olaparib,SCH772984,0
MFM-223,OSI-027,Venetoclax,0
CAL-148,PD173074,Sapitinib,0
NCI-H716,Vinorelbine,BMS-754807,0
HDQ-P1,OSI-027,GSK269962A,0
HCC1395,Docetaxel,Pictilisib,0
COLO-320-HSR,LGK974,Dabrafenib,0
HCC1428,Olaparib,Pictilisib,0
MCF7,PD173074,Alpelisib,0
LS-123,Afatinib,AZD4547,0
SNU-C1,SB505124,Oxaliplatin,0
SK-CO-1,Taselisib,AZD4547,0
MDST8,Navitoclax,MK-2206,0
HDQ-P1,Taselisib,AZD8055,0
DiFi,Palbociclib,Linsitinib,0
KP-1N,Cisplatin,Oxaliplatin,0
HCC1428,Bortezomib,NU7441,0
HCC38,Gemcitabine,Sorafenib,0
CFPAC-1,Sorafenib,AZD7762,0
HDQ-P1,MK-1775,Lapatinib,1
HDQ-P1,MK-1775,JQ1,0
COLO-824,Gemcitabine,Dabrafenib,0
PANC-04-03,SCH772984,Erlotinib,1
LS-180,AZD4547,AZD8055,0
AU565,AZD7762,Ribociclib,0
MFM-223,Trametinib,AZD6482,0
C2BBe1,Taselisib,Navitoclax,0
Hs-766T,Trametinib,Erlotinib,0
PSN1,Palbociclib,LGK974,0
MDA-MB-361,Navitoclax,KU-55933,0
BT-474,MK-1775,Taselisib,0
HCC1419,Bortezomib,Olaparib,0
SNU-81,Oxaliplatin,Dabrafenib,0
UACC-812,Crizotinib,Gemcitabine,0
COLO-678,Navitoclax,Linsitinib,0
EVSA-T,Axitinib,RO-3306,0
HCC1395,Crizotinib,MK-2206,0
PANC-02-03,Taselisib,Dactolisib,0
ZR-75-1,OSI-027,MK-2206,0
MDA-MB-436,Gemcitabine,Navitoclax,0
BT-549,Vorinostat,Venetoclax,0
DiFi,Camptothecin,LGK974,0
MDA-MB-415,Docetaxel,Bortezomib,0
OCUB-M,Lapatinib,AZD7762,1
PANC-08-13,Erlotinib,OSI-027,0
SNU-1040,Palbociclib,MK-1775,0
DU-4475,Taselisib,Sorafenib,0
EFM-19,Vorinostat,Axitinib,0
MDA-MB-453,MK-1775,Linsitinib,0
PSN1,MK-2206,Irinotecan,0
PANC-03-27,SCH772984,Trametinib,0
LS-411N,Oxaliplatin,Crizotinib,0
MZ1-PC,LGK974,Palbociclib,0
MDA-MB-231,Luminespib,5-Fluorouracil,0
MDA-MB-330,PD173074,Gemcitabine,0
EFM-19,Cisplatin,Sapitinib,0
NCI-H508,Taselisib,BMS-754807,0
CAL-85-1,AZD7762,AZD6482,0
CAPAN-2,Olaparib,AZD7762,0
LS-123,Linsitinib,MK-2206,0
BT-549,Lapatinib,AZD7762,0
HCC1428,Olaparib,Docetaxel,0
CAPAN-2,Navitoclax,Lapatinib,1
PA-TU-8902,Galunisertib,Oxaliplatin,0
HCC1428,Cisplatin,Lapatinib,0
SW837,Palbociclib,Linsitinib,0
MDA-MB-175-VII,Pictilisib,Paclitaxel,0
ZR-75-1,Gemcitabine,Nilotinib,0
BT-474,OSI-027,Axitinib,0
HCC1599,MK-1775,PD173074,0
KP-3,Paclitaxel,Crizotinib,0
BT-20,Sapitinib,Axitinib,0
YAPC,Crizotinib,Paclitaxel,0
HCC1806,MK-1775,PD173074,0
CAL-120,Cisplatin,Afatinib,0
JIMT-1,Bortezomib,OSI-027,0
CaR-1,MK-1775,MK-2206,0
OCUB-M,PD173074,Cisplatin,0
LS-123,5-Fluorouracil,Vinorelbine,0
HT-29,Navitoclax,Afatinib,0
BT-20,Pictilisib,Wee1 Inhibitor,0
HCC1937,Sapitinib,GSK269962A,0
HPAC,Dactolisib,OSI-027,0
CAMA-1,5-Fluorouracil,Gemcitabine,0
EFM-19,Navitoclax,Doramapimod,1
CaR-1,Palbociclib,SB505124,0
HCC1187,Palbociclib,MK-1775,0
HCC2157,Cisplatin,Alisertib,0
HCC70,5-Fluorouracil,Camptothecin,0
HCC1599,Vorinostat,Cisplatin,1
CaR-1,AZD8055,Olaparib,0
HCC1143,MK-1775,Bortezomib,0
KP-4,Irinotecan,Erlotinib,0
SW1463,MK-1775,MK-2206,0
BxPC-3,Oxaliplatin,Trametinib,0
MDA-MB-453,Gemcitabine,SCH772984,0
BxPC-3,MK-1775,5-Fluorouracil,0
UACC-893,Bortezomib,MK-2206,0
EFM-192A,AZD7762,Sapitinib,0
MZ1-PC,Paclitaxel,Sorafenib,0
HCT-15,Vinorelbine,AZD7762,0
BT-549,Luminespib,Lapatinib,0
SNU-175,MK-2206,Taselisib,0
SNU-C5,MK-1775,SB505124,0
AU565,MK-1775,Gemcitabine,0
HCC1419,OSI-027,Ribociclib,0
MDA-MB-415,AZD7762,Trametinib,0
CAMA-1,MK-2206,ZM447439,0
CAMA-1,Trametinib,Sapitinib,0
BT-483,AZD7762,Doramapimod,0
PANC-02-03,SCH772984,Dactolisib,0
ZR-75-1,Navitoclax,Dabrafenib,0
OCUB-M,5-Fluorouracil,Wee1 Inhibitor,0
MDA-MB-453,Bortezomib,Gemcitabine,1
HCC1419,MK-1775,Trametinib,0
CAMA-1,Temozolomide,Dabrafenib,0
HPAC,Linsitinib,LGK974,0
