cell,drug1_db,drug2_db,synergy
MCF7,5-Fluorouracil,Uprosertib,0
HT-29,Afatinib,Linsitinib,0
ZR-75-1,Palbociclib,Vorinostat,0
EFM-192A,Axitinib,Docetaxel,0
HCC70,Pictilisib,Lapatinib,0
BT-549,MK-1775,Docetaxel,0
BT-474,MK-2206,Crizotinib,0
HCC1569,Luminespib,Camptothecin,0
HCC1419,MK-1775,Alpelisib,0
HCC1143,Bortezomib,RO-3306,0
HCC1954,MK-2206,Olaparib,0
EFM-19,MK-1775,AZD7762,0
COLO-205,AZD7762,Dabrafenib,0
PANC-04-03,SCH772984,Olaparib,0
CAL-51,Vorinostat,NU7441,0
BT-549,Pictilisib,MK-2206,0
CaR-1,Crizotinib,SB505124,0
NCI-H508,Crizotinib,Afatinib,0
CCK-81,Olaparib,Trametinib,0
SNU-407,Afatinib,Olaparib,0
SW1463,Taselisib,Olaparib,0
MZ1-PC,Erlotinib,MK-1775,0
MFM-223,Vorinostat,Sapitinib,0
DU-4475,Crizotinib,MK-1775,0
OCUB-M,AZD7762,Dabrafenib,0
UACC-893,Temozolomide,AZD8055,0
MRK-nu-1,Temozolomide,MK-1775,0
PA-TU-8988T,Crizotinib,Palbociclib,0
HCC1395,Bortezomib,Docetaxel,0
CAL-85-1,Palbociclib,Ribociclib,0
RKO,Camptothecin,Palbociclib,0
HT-115,MK-2206,5-Fluorouracil,0
UACC-812,Bortezomib,Axitinib,0
HCC1428,Luminespib,Sorafenib,0
KP-3,Sorafenib,Galunisertib,0
EFM-192A,Luminespib,Tozasertib,0
DiFi,Linsitinib,Palbociclib,0
HuP-T4,Linsitinib,Paclitaxel,0
BT-483,Cisplatin,Paclitaxel,0
HPAC,Erlotinib,Dactolisib,0
AU565,Vorinostat,PD173074,0
NCI-H716,Trametinib,5-Fluorouracil,0
EFM-192A,Trametinib,SB216763,0
EVSA-T,Taselisib,Alpelisib,0
MDA-MB-436,Gemcitabine,Cisplatin,0
HCC1143,Luminespib,PD173074,0
HCC2218,OSI-027,Trametinib,1
HCC70,Sapitinib,Axitinib,0
MDST8,Dabrafenib,Palbociclib,0
MDA-MB-157,MK-2206,Camptothecin,0
JIMT-1,Taselisib,Tozasertib,0
UACC-893,Axitinib,NU7441,0
HuP-T4,Oxaliplatin,Galunisertib,0
PANC-10-05,MK-1775,5-Fluorouracil,0
HCC1569,Sapitinib,Alisertib,0
AsPC-1,Dasatinib,5-Fluorouracil,0
HCC38,Temozolomide,Doramapimod,0
YAPC,Navitoclax,Trametinib,1
HCC1954,Lapatinib,Sapitinib,0
ZR-75-30,Docetaxel,Sorafenib,0
UACC-893,Olaparib,MK-1775,0
Hs-766T,Sorafenib,Gemcitabine,0
CAL-51,Pictilisib,Axitinib,0
CAPAN-2,Trametinib,Olaparib,0
HuP-T3,SCH772984,Irinotecan,0
MDA-MB-468,Vorinostat,Entinostat,0
MDA-MB-453,PD173074,Wee1 Inhibitor,0
CL-11,Palbociclib,LGK974,0
DiFi,Linsitinib,Dabrafenib,0
HCC1395,Gemcitabine,MK-1775,0
HCC1569,PD173074,Pictilisib,0
PANC-08-13,5-Fluorouracil,Irinotecan,0
PA-TU-8988T,Dactolisib,MK-1775,0
PANC-03-27,Olaparib,Linsitinib,0
BT-483,Pictilisib,SB216763,0
UACC-812,PD173074,OSI-027,0
DU-4475,Docetaxel,Olaparib,0
PANC-04-03,5-Fluorouracil,Gemcitabine,0
MRK-nu-1,Palbociclib,MK-1775,0
BT-474,Bortezomib,Camptothecin,0
HCC1569,5-Fluorouracil,Linsitinib,0
EFM-192A,Axitinib,BI-2536,0
MDA-MB-231,AZD7762,Linsitinib,0
HCC38,Pictilisib,Palbociclib,0
HCC2998,SB505124,Dabrafenib,0
JIMT-1,Pictilisib,NU7441,0
SNU-C5,SB216763,MK-2206,0
HCC2157,PD173074,SB216763,0
MDA-MB-175-VII,Temozolomide,MK-1775,0
SW48,Sapitinib,SCH772984,0
YAPC,MK-2206,Erlotinib,0
MDA-MB-468,Docetaxel,Taselisib,0
SNU-C5,Camptothecin,Afatinib,0
SNU-81,Camptothecin,Olaparib,0
JIMT-1,MK-2206,Palbociclib,0
HCC1599,5-Fluorouracil,Ribociclib,0
GP5d,AZD8055,MK-1775,0
CAL-148,5-Fluorouracil,AZD6482,0
SNU-C5,MK-1775,AZD7762,0
T47D,5-Fluorouracil,KU-55933,0
PANC-04-03,Lapatinib,Dasatinib,0
MIA-PaCa-2,OSI-027,Oxaliplatin,0
HCC70,Sapitinib,Alisertib,0
SNU-175,Sapitinib,Afatinib,0
MDA-MB-175-VII,Sapitinib,Tozasertib,0
MFM-223,Docetaxel,AZD8055,0
MDA-MB-231,Sapitinib,Venetoclax,0
CFPAC-1,Irinotecan,SCH772984,0
CFPAC-1,LGK974,Crizotinib,0
HCC1143,Sapitinib,Sorafenib,0
HCC1419,MK-1775,Vorinostat,0
T47D,MK-1775,Nilotinib,0
OCUB-M,Taselisib,Wee1 Inhibitor,0
SNU-C5,MK-1775,Navitoclax,0
CAL-120,Navitoclax,SB216763,0
KP-1N,Olaparib,Cisplatin,0
HCC1428,Docetaxel,ZM447439,0
BT-549,Lapatinib,PF-4708671,0
HCC1599,Palbociclib,Uprosertib,0
SNU-C2B,Navitoclax,Trametinib,0
Hs-766T,Galunisertib,Oxaliplatin,0
HDQ-P1,Pictilisib,Trametinib,1
AU565,Gemcitabine,PF-4708671,0
MDST8,Oxaliplatin,Taselisib,0
HCC1569,Lapatinib,Venetoclax,0
HCC1937,Temozolomide,Wee1 Inhibitor,0
MDA-MB-175-VII,Temozolomide,BI-2536,0
PANC-04-03,Cisplatin,Irinotecan,0
UACC-893,Olaparib,MK-2206,0
SU8686,Taselisib,Erlotinib,0
EFM-19,Cisplatin,Doramapimod,0
BT-549,Pictilisib,Palbociclib,0
SW1463,AZD7762,SB505124,0
SW948,Afatinib,Navitoclax,0
SW1116,AZD8055,SCH772984,0
BT-549,PD173074,5-Fluorouracil,0
HCC1806,MK-2206,ZM447439,0
MZ1-PC,Oxaliplatin,5-Fluorouracil,0
EVSA-T,Sapitinib,Vorinostat,0
HDQ-P1,Gemcitabine,Docetaxel,0
MDA-MB-231,Gemcitabine,Uprosertib,0
EVSA-T,Sapitinib,Alisertib,0
HCC1419,Crizotinib,Sorafenib,0
HCC1419,5-Fluorouracil,Gemcitabine,0
SW948,AZD8055,Sapitinib,0
BT-474,Luminespib,Sorafenib,0
MFM-223,Trametinib,Venetoclax,0
RKO,LGK974,AZD7762,0
MDA-MB-175-VII,Vorinostat,Crizotinib,0
BT-20,Luminespib,PD173074,0
NCI-H747,Olaparib,5-Fluorouracil,0
HCC38,5-Fluorouracil,Taselisib,0
PANC-08-13,LGK974,Paclitaxel,0
EFM-192A,Bortezomib,OSI-027,0
HCC1599,Lapatinib,Pictilisib,0
HCC38,Lapatinib,ZM447439,0
EFM-19,Luminespib,Pictilisib,0
MDST8,AZD8055,SCH772984,0
MDA-MB-231,PD173074,KU-55933,0
HCC2218,Axitinib,Lapatinib,0
JIMT-1,Temozolomide,Tozasertib,0
HCC1954,Lapatinib,Luminespib,0
DiFi,Crizotinib,Olaparib,0
CAL-51,Temozolomide,AZD8055,0
DU-4475,Trametinib,RO-3306,0
CAPAN-1,Linsitinib,Oxaliplatin,0
HCC1143,Taselisib,Wee1 Inhibitor,0
HCC1143,Vorinostat,AZD8055,0
UACC-893,Temozolomide,Uprosertib,0
BT-483,Gemcitabine,Linsitinib,0
HCC38,5-Fluorouracil,Alisertib,0
CAPAN-1,Gemcitabine,5-Fluorouracil,0
HCC1569,PD173074,PF-4708671,0
MIA-PaCa-2,Cisplatin,Sorafenib,0
AU565,Taselisib,Wee1 Inhibitor,0
LS-513,SCH772984,MK-2206,0
EFM-192A,MK-1775,JQ1,0
PANC-03-27,LGK974,Irinotecan,0
SNU-C2B,Oxaliplatin,Palbociclib,0
HCC38,Trametinib,Linsitinib,0
LS-123,Oxaliplatin,5-Fluorouracil,0
CAL-51,Gemcitabine,Sapitinib,0
CCK-81,Sapitinib,Trametinib,0
HCC70,Lapatinib,5-Fluorouracil,0
HCC1395,Temozolomide,Entinostat,0
HCC2998,LGK974,AZD8055,0
KM12,LGK974,MK-1775,0
DU-4475,Palbociclib,Nilotinib,0
MDA-MB-436,Pictilisib,NU7441,0
COLO-320-HSR,Dabrafenib,Navitoclax,0
MDA-MB-175-VII,PD173074,Temozolomide,0
UACC-812,Sapitinib,Olaparib,0
SNU-1040,Camptothecin,MK-2206,0
AU565,Bortezomib,PD173074,0
HCC1428,AZD7762,PD173074,0
PSN1,5-Fluorouracil,Ruxolitinib,0
PA-TU-8988T,Sorafenib,LGK974,0
BT-549,Linsitinib,PF-4708671,0
HCC1569,Docetaxel,Taselisib,0
KP-1N,Trametinib,Ruxolitinib,0
HPAC,MK-1775,Sorafenib,0
CFPAC-1,Erlotinib,Palbociclib,0
HCC1395,MK-2206,Camptothecin,0
HCC1954,Navitoclax,Camptothecin,0
Hs-578-T,Lapatinib,Wee1 Inhibitor,0
KP-1N,Lapatinib,Crizotinib,0
HCC1500,MK-1775,OSI-027,0
HCC2157,OSI-027,RO-3306,0
MZ1-PC,Olaparib,Trametinib,0
SW620,Afatinib,Navitoclax,0
MDA-MB-330,Luminespib,MK-2206,0
ZR-75-1,Vorinostat,Olaparib,0
CAL-120,Lapatinib,Sapitinib,0
SUIT-2,5-Fluorouracil,Dasatinib,0
HCC2998,LGK974,AZD7762,0
SU8686,Sorafenib,Palbociclib,0
MDA-MB-436,AZD7762,Tozasertib,0
BT-549,Pictilisib,SB216763,0
MDA-MB-453,Linsitinib,GSK269962A,0
LS-513,Crizotinib,SB505124,0
BT-549,Cisplatin,Venetoclax,0
MFM-223,Crizotinib,RO-3306,0
HCC1500,Temozolomide,Venetoclax,0
BT-20,AZD7762,Uprosertib,0
AU565,PD173074,Axitinib,0
MDA-MB-468,MK-1775,Lapatinib,0
Hs-578-T,Bortezomib,Alpelisib,0
ZR-75-30,Pictilisib,Alisertib,0
HCC1954,Luminespib,PD173074,0
KP-1N,MK-1775,Paclitaxel,0
SNU-81,Taselisib,SCH772984,0
MCF7,MK-1775,Docetaxel,0
EVSA-T,Gemcitabine,Doramapimod,0
BT-483,OSI-027,Tozasertib,0
EFM-19,Vorinostat,Taselisib,0
MDA-MB-468,Taselisib,Bortezomib,0
LS-411N,Navitoclax,Camptothecin,1
KP-1N,Galunisertib,Oxaliplatin,0
HCC1599,OSI-027,Ribociclib,0
MDA-MB-157,5-Fluorouracil,Vorinostat,0
CaR-1,Dabrafenib,BMS-754807,0
HCC2157,OSI-027,Camptothecin,0
CAL-120,Trametinib,OSI-027,0
LS-123,Palbociclib,Linsitinib,0
MIA-PaCa-2,Olaparib,Paclitaxel,0
CAL-120,Bortezomib,Ribociclib,0
CL-11,MK-2206,Camptothecin,0
HT-29,AZD4547,Taselisib,0
SK-CO-1,Afatinib,BMS-754807,0
CL-11,Camptothecin,AZD7762,1
HCC1806,Gemcitabine,Taselisib,0
HCC70,Temozolomide,Doramapimod,0
T84,LGK974,Vinorelbine,0
MDA-MB-436,MK-2206,Taselisib,0
SU8686,Irinotecan,Trametinib,0
BT-474,Trametinib,Tozasertib,0
EVSA-T,Sapitinib,JQ1,0
HuP-T4,5-Fluorouracil,Palbociclib,0
BxPC-3,Ruxolitinib,Dactolisib,0
HCC202,Sapitinib,Cisplatin,0
HDQ-P1,Olaparib,Temozolomide,0
PANC-10-05,LGK974,Olaparib,0
KP-2,MK-1775,Sorafenib,0
BT-474,Cisplatin,MK-1775,0
MDA-MB-361,Taselisib,Olaparib,0
SNU-407,MK-2206,Crizotinib,0
T84,SCH772984,Linsitinib,0
HCC1428,Gemcitabine,OSI-027,0
T84,5-Fluorouracil,Crizotinib,0
HCC38,MK-2206,Bortezomib,0
HCC1395,Vorinostat,Alisertib,0
HCC2218,Docetaxel,Sorafenib,0
HuP-T3,Palbociclib,Crizotinib,0
CAL-148,Lapatinib,Cisplatin,0
SNU-175,Navitoclax,MK-1775,0
HCC1428,PD173074,Ribociclib,0
MDST8,SB505124,AZD8055,0
DiFi,Dabrafenib,Taselisib,0
BT-483,Linsitinib,OSI-027,0
HCT-116,Trametinib,AZD4547,0
CAL-148,Lapatinib,Palbociclib,0
EFM-19,Pictilisib,Alisertib,0
PA-TU-8902,MK-1775,Linsitinib,0
EVSA-T,Lapatinib,MK-2206,0
HCC1569,AZD7762,Lapatinib,0
KP-4,Paclitaxel,LGK974,0
DiFi,AZD4547,BMS-754807,0
BxPC-3,Paclitaxel,Trametinib,1
SNU-407,Linsitinib,SB216763,0
MDA-MB-330,Linsitinib,Vorinostat,0
COLO-205,AZD8055,LGK974,0
PSN1,Taselisib,Oxaliplatin,0
HCC70,Olaparib,Uprosertib,0
HCC1500,Vorinostat,GSK269962A,1
ZR-75-1,Lapatinib,ZM447439,0
HT-115,Vinorelbine,Afatinib,0
SW1417,Crizotinib,Camptothecin,0
BxPC-3,5-Fluorouracil,Taselisib,0
CAL-120,PD173074,Gemcitabine,0
Hs-766T,Galunisertib,MK-1775,0
KP-2,Trametinib,Ruxolitinib,0
YAPC,Irinotecan,Paclitaxel,0
HCC1395,Linsitinib,Wee1 Inhibitor,0
SW1990,Palbociclib,Irinotecan,0
NCI-H508,AZD4547,AZD8055,0
MDA-MB-436,Crizotinib,RO-3306,0
SNU-407,LGK974,Camptothecin,0
MDA-MB-231,Taselisib,KU-55933,0
SW837,Sapitinib,Dabrafenib,0
HCC202,Luminespib,Vorinostat,0
HCC1143,PD173074,Axitinib,0
SW620,MK-1775,AZD7762,1
HCC70,Pictilisib,BI-2536,0
PSN1,Cisplatin,Trametinib,0
LS-180,MK-1775,Dabrafenib,0
MDA-MB-231,Axitinib,Lapatinib,0
PL4,SCH772984,Gemcitabine,0
DU-4475,Pictilisib,Vorinostat,0
CAL-51,Luminespib,Taselisib,0
AsPC-1,Irinotecan,Taselisib,0
BT-549,Temozolomide,SB216763,0
KP-4,MK-2206,SCH772984,1
SNU-C5,Palbociclib,AZD4547,0
SNU-1040,SB216763,AZD8055,0
HCC1428,Sapitinib,Alpelisib,0
SW1990,MK-1775,Cisplatin,0
EFM-19,PD173074,Navitoclax,0
HCC1954,Axitinib,Sapitinib,0
SW1116,Crizotinib,LGK974,0
HCC1954,Axitinib,Bortezomib,0
SU8686,Crizotinib,Dactolisib,0
PANC-04-03,Gemcitabine,Navitoclax,0
SNU-C2B,SB216763,Afatinib,0
HCC2998,AZD8055,SB505124,0
ZR-75-1,Lapatinib,Nilotinib,0
HPAC,SCH772984,Olaparib,0
DAN-G,SCH772984,MK-2206,1
KM12,Sapitinib,Dabrafenib,0
MDA-MB-157,Linsitinib,Venetoclax,0
PA-TU-8902,Irinotecan,Trametinib,0
LoVo,Trametinib,SB216763,0
MDA-MB-330,Trametinib,AZD6482,0
ZR-75-1,Sapitinib,Ribociclib,0
BT-474,Olaparib,Sorafenib,0
MDA-MB-415,MK-2206,Palbociclib,0
MIA-PaCa-2,Erlotinib,MK-1775,0
PANC-03-27,Lapatinib,SCH772984,1
PANC-04-03,Palbociclib,Cisplatin,0
HT55,AZD7762,LGK974,0
CAL-51,Lapatinib,Cisplatin,0
HT55,AZD8055,LGK974,0
SU8686,Oxaliplatin,Irinotecan,0
MCF7,Temozolomide,Camptothecin,0
SNU-C1,AZD7762,MK-1775,1
PSN1,OSI-027,Galunisertib,0
PSN1,Linsitinib,Navitoclax,0
COLO-824,Olaparib,Temozolomide,0
COLO-320-HSR,Olaparib,Oxaliplatin,0
COLO-678,Dabrafenib,AZD8055,0
BT-483,PD173074,Gemcitabine,0
COLO-824,Linsitinib,Entinostat,0
AU565,Gemcitabine,Taselisib,0
CAL-148,MK-2206,5-Fluorouracil,0
OCUB-M,Bortezomib,JQ1,0
CW-2,LGK974,SB216763,0
BT-474,Navitoclax,Alpelisib,0
BT-20,OSI-027,RO-3306,0
OCUB-M,OSI-027,AZD8055,0
COLO-205,Afatinib,Olaparib,0
NCI-H508,AZD4547,Taselisib,0
HCC1395,Axitinib,Sapitinib,1
MDST8,Sapitinib,Crizotinib,0
MDST8,MK-2206,Camptothecin,0
HCC1569,Cisplatin,KU-55933,0
SU8686,Erlotinib,Taselisib,0
MDA-MB-453,Bortezomib,SB216763,0
MDA-MB-231,Trametinib,AZD7762,0
MDA-MB-453,Temozolomide,Linsitinib,0
HCC1428,MK-2206,Crizotinib,0
CCK-81,MK-2206,Linsitinib,0
PL4,Dactolisib,MK-1775,0
CAL-85-1,Olaparib,OSI-027,0
MDA-MB-330,Trametinib,Luminespib,0
BT-474,Linsitinib,Cisplatin,0
MDA-MB-330,Gemcitabine,GSK269962A,0
LS-411N,MK-2206,Linsitinib,1
LS-123,Navitoclax,MK-2206,0
SNU-175,Linsitinib,Camptothecin,0
HPAC,Gemcitabine,Dasatinib,1
HCC70,Sapitinib,GSK269962A,0
HCT-15,Navitoclax,MK-1775,0
KM12,Palbociclib,LGK974,0
MFM-223,Vorinostat,NU7441,0
DU-4475,AZD7762,Crizotinib,0
Hs-766T,5-Fluorouracil,Taselisib,0
SW1990,Gemcitabine,Linsitinib,0
LoVo,BMS-754807,Olaparib,0
PANC-08-13,Palbociclib,Taselisib,0
UACC-893,Trametinib,BI-2536,0
BT-474,MK-2206,Sorafenib,0
HCC2157,Axitinib,Navitoclax,1
T47D,Crizotinib,Alisertib,0
T47D,5-Fluorouracil,Docetaxel,0
MIA-PaCa-2,Dactolisib,Cisplatin,0
ZR-75-1,Crizotinib,Gemcitabine,0
OCUB-M,PD173074,Dabrafenib,0
HCC2218,Gemcitabine,Lapatinib,0
JIMT-1,Vorinostat,SCH772984,0
PANC-04-03,Crizotinib,MK-1775,0
SK-CO-1,Olaparib,Palbociclib,0
MDST8,SB505124,Taselisib,0
UACC-893,Axitinib,Alpelisib,0
UACC-812,Cisplatin,MK-1775,0
UACC-893,Axitinib,Sapitinib,0
PL4,Crizotinib,Irinotecan,0
HuP-T4,MK-1775,LGK974,0
HCC1954,Cisplatin,AZD8055,0
HCT-116,Oxaliplatin,Palbociclib,1
PA-TU-8902,Navitoclax,MK-1775,0
MDA-MB-157,PD173074,Axitinib,0
HCC1187,Bortezomib,Uprosertib,0
HuP-T4,Dactolisib,Paclitaxel,0
CAL-148,Temozolomide,BI-2536,0
MIA-PaCa-2,Erlotinib,MK-2206,0
SNU-1040,MK-1775,SB505124,0
PANC-10-05,Olaparib,5-Fluorouracil,0
MDA-MB-468,Trametinib,Cisplatin,0
RCM-1,Camptothecin,Vinorelbine,0
CAL-120,PD173074,Wee1 Inhibitor,0
HCC1428,Linsitinib,KU-55933,0
MDA-MB-436,MK-1775,Navitoclax,0
KM12,MK-2206,Crizotinib,0
HCC2157,Axitinib,JQ1,0
DU-4475,Linsitinib,Entinostat,1
SU8686,MK-2206,LGK974,0
DU-4475,Trametinib,Alisertib,0
OCUB-M,MK-1775,Nilotinib,0
SNU-C2B,Dabrafenib,MK-2206,1
ZR-75-30,Luminespib,Vorinostat,0
NCI-H508,Camptothecin,AZD7762,0
BT-549,Taselisib,Pictilisib,0
MDA-MB-330,Docetaxel,Cisplatin,0
NCI-H508,5-Fluorouracil,Vinorelbine,0
CAL-120,AZD7762,Camptothecin,1
T84,SCH772984,Sapitinib,0
MCF7,Cisplatin,Taselisib,0
CAL-120,Navitoclax,Trametinib,1
EFM-19,Luminespib,Venetoclax,0
HCC1428,Navitoclax,NU7441,1
EFM-19,Gemcitabine,GSK269962A,0
BT-549,Axitinib,ZM447439,0
BT-549,Axitinib,AZD6482,0
PANC-02-03,Lapatinib,Olaparib,0
COLO-824,Temozolomide,Camptothecin,0
SNU-C2B,SB505124,MK-2206,0
CAL-120,Docetaxel,Ribociclib,0
AU565,Vorinostat,Sapitinib,0
BT-20,Gemcitabine,AZD6482,0
HCC1599,Luminespib,Venetoclax,0
PL4,Palbociclib,Ruxolitinib,0
HCC1569,Pictilisib,Linsitinib,1
SW837,BMS-754807,Sapitinib,1
MZ1-PC,Oxaliplatin,Paclitaxel,0
MZ1-PC,LGK974,MK-2206,0
HCT-116,Palbociclib,LGK974,0
NCI-H747,Crizotinib,SCH772984,0
BT-549,PD173074,Paclitaxel,0
HCC38,Crizotinib,Ribociclib,0
AU565,Linsitinib,Doramapimod,0
T84,5-Fluorouracil,MK-2206,0
SW620,MK-2206,SB505124,0
KP-2,Palbociclib,Cisplatin,0
MDA-MB-436,OSI-027,Vorinostat,0
MDA-MB-157,Lapatinib,5-Fluorouracil,0
PANC-03-27,OSI-027,MK-2206,0
MDA-MB-157,Crizotinib,Camptothecin,0
LS-411N,LGK974,Camptothecin,0
COLO-824,Palbociclib,Bortezomib,0
KP-2,Gemcitabine,Palbociclib,0
HCC2998,SB505124,5-Fluorouracil,0
ZR-75-30,Pictilisib,Crizotinib,0
MRK-nu-1,Luminespib,Sorafenib,0
YAPC,Ruxolitinib,Palbociclib,0
HPAC,Linsitinib,Galunisertib,0
T47D,Axitinib,Olaparib,0
HCC2157,Luminespib,PD173074,0
HCC1954,Docetaxel,Doramapimod,0
SW1463,SB505124,Taselisib,0
YAPC,MK-1775,Olaparib,0
CFPAC-1,Lapatinib,MK-1775,0
CAL-148,Luminespib,Taselisib,0
HCC1806,Trametinib,5-Fluorouracil,0
EFM-192A,OSI-027,Sapitinib,0
CFPAC-1,Sorafenib,Paclitaxel,0
HCC2218,PD173074,ZM447439,0
MDA-MB-231,Lapatinib,Olaparib,0
CAL-51,Docetaxel,Sapitinib,0
HCC2157,Gemcitabine,Bortezomib,0
KP-2,OSI-027,Crizotinib,0
MDA-MB-175-VII,Navitoclax,MK-2206,0
YAPC,Navitoclax,AZD7762,0
COLO-205,AZD4547,Linsitinib,0
SNU-175,MK-2206,LGK974,0
ZR-75-30,Sapitinib,Luminespib,0
CFPAC-1,Oxaliplatin,Taselisib,0
JIMT-1,Temozolomide,Ribociclib,0
HCC1937,5-Fluorouracil,Sorafenib,0
MFM-223,Axitinib,Sapitinib,0
HCC1569,PD173074,Paclitaxel,0
MDA-MB-468,OSI-027,BI-2536,0
KP-3,Olaparib,Dactolisib,0
SW1990,MK-2206,Taselisib,0
KP-2,Cisplatin,Erlotinib,0
SNU-1040,Vinorelbine,MK-1775,0
HCT-116,SB216763,SB505124,0
KP-1N,Dasatinib,Galunisertib,0
RKO,BMS-754807,Linsitinib,0
LS-180,5-Fluorouracil,Palbociclib,0
HCC1143,Trametinib,MK-2206,0
MCF7,MK-2206,ZM447439,1
HCC2218,Temozolomide,Lapatinib,0
HDQ-P1,Luminespib,NU7441,0
AsPC-1,LGK974,MK-2206,0
HuP-T4,MK-1775,Erlotinib,0
PA-TU-8988T,MK-1775,Ruxolitinib,0
PL4,MK-1775,Linsitinib,0
BT-474,Sapitinib,Tozasertib,0
LS-123,Dabrafenib,Trametinib,0
BT-474,Temozolomide,Dabrafenib,0
SU8686,Cisplatin,Dactolisib,0
MDA-MB-175-VII,Pictilisib,SCH772984,1
HT-115,AZD8055,Trametinib,0
PANC-04-03,Navitoclax,Dactolisib,0
MDA-MB-468,Sapitinib,MK-2206,1
CAMA-1,Gemcitabine,Ribociclib,0
HCC1187,Sapitinib,Cisplatin,0
HCC1806,Temozolomide,Venetoclax,0
BT-549,Trametinib,Vorinostat,0
HCC1395,Axitinib,Cisplatin,0
HCC1419,Crizotinib,NU7441,0
HCT-15,SCH772984,MK-2206,0
JIMT-1,AZD7762,Wee1 Inhibitor,0
HCC2998,LGK974,Vinorelbine,0
CAL-85-1,AZD7762,Alpelisib,0
EVSA-T,Lapatinib,JQ1,0
AsPC-1,Oxaliplatin,Palbociclib,0
MDA-MB-415,Lapatinib,MK-1775,0
BT-20,Docetaxel,SB216763,0
LS-123,Afatinib,SCH772984,0
SK-CO-1,Taselisib,SCH772984,0
SNU-81,Navitoclax,MK-1775,0
MDA-MB-330,Linsitinib,Lapatinib,1
MDA-MB-231,Docetaxel,GSK269962A,0
BT-483,5-Fluorouracil,Bortezomib,0
HDQ-P1,Taselisib,AZD6482,1
LS-411N,Sapitinib,AZD8055,0
PANC-04-03,Olaparib,MK-1775,0
AsPC-1,Trametinib,Irinotecan,0
HCC1500,Sapitinib,Olaparib,0
HCC1143,5-Fluorouracil,Vorinostat,0
ZR-75-30,MK-2206,Docetaxel,0
MZ1-PC,Irinotecan,Erlotinib,0
EVSA-T,Bortezomib,Uprosertib,0
COLO-678,Navitoclax,Afatinib,0
MDA-MB-436,Trametinib,Alisertib,0
MDA-MB-468,PD173074,OSI-027,0
KP-4,Oxaliplatin,Irinotecan,0
MDST8,AZD7762,Linsitinib,0
AU565,Temozolomide,PF-4708671,0
CAL-51,Sapitinib,Olaparib,0
CAL-120,5-Fluorouracil,Doramapimod,0
BT-483,Temozolomide,GSK269962A,0
HCC1569,Lapatinib,Cisplatin,0
HCC2218,Luminespib,Pictilisib,0
CAPAN-1,Ruxolitinib,Cisplatin,0
HCC1419,Gemcitabine,Ribociclib,0
EFM-192A,Sapitinib,Palbociclib,0
HCC1500,Axitinib,Vorinostat,0
ZR-75-30,Bortezomib,Lapatinib,0
CW-2,Olaparib,Sapitinib,0
BT-483,AZD7762,Cisplatin,0
T47D,Luminespib,Sorafenib,0
CaR-1,Sapitinib,MK-1775,0
NCI-H747,Linsitinib,5-Fluorouracil,0
HuP-T3,Sorafenib,Irinotecan,0
HCC1806,5-Fluorouracil,Sorafenib,0
HCT-15,Vinorelbine,Linsitinib,0
PANC-02-03,Linsitinib,Paclitaxel,0
NCI-H747,SB505124,AZD7762,0
BT-474,Taselisib,SB216763,0
HCC2998,Oxaliplatin,Camptothecin,0
HCC1395,Trametinib,Docetaxel,0
HCC1937,PD173074,Pictilisib,0
PA-TU-8902,Dasatinib,Gemcitabine,0
MDA-MB-361,5-Fluorouracil,Gemcitabine,0
CAPAN-1,Gemcitabine,OSI-027,0
HCC1428,Luminespib,Alisertib,0
CW-2,AZD7762,Linsitinib,0
COLO-824,Bortezomib,Trametinib,1
HCC70,Axitinib,SB216763,0
CAL-51,OSI-027,Palbociclib,0
MCF7,Linsitinib,Gemcitabine,0
LS-180,5-Fluorouracil,Dabrafenib,0
CAL-148,Bortezomib,OSI-027,0
DiFi,AZD7762,LGK974,0
SNU-1040,MK-2206,Camptothecin,0
HCC2157,Crizotinib,Sorafenib,0
EFM-19,MK-2206,OSI-027,0
PA-TU-8902,Olaparib,Palbociclib,0
MDA-MB-468,Bortezomib,Pictilisib,0
HCC70,Sapitinib,Ribociclib,0
HCC202,Cisplatin,MK-2206,0
MDA-MB-468,Pictilisib,Cisplatin,0
CAPAN-2,Taselisib,Sorafenib,0
MDA-MB-231,AZD7762,GSK269962A,0
HCC1937,Crizotinib,Trametinib,0
SU8686,5-Fluorouracil,Ruxolitinib,0
EVSA-T,OSI-027,NU7441,0
KM12,Palbociclib,Afatinib,0
PSN1,Erlotinib,Dactolisib,0
SW1990,Sorafenib,OSI-027,0
BT-483,AZD7762,Ribociclib,0
HCC38,Linsitinib,GSK269962A,0
SW837,SB505124,MK-1775,0
HCT-116,Oxaliplatin,Taselisib,0
UACC-893,Docetaxel,Olaparib,0
MRK-nu-1,Bortezomib,JQ1,0
HCT-15,SB505124,Navitoclax,0
CAL-85-1,AZD7762,GSK269962A,0
KP-4,Navitoclax,Trametinib,0
OCUB-M,Crizotinib,MK-1775,0
SNU-175,LGK974,AZD7762,0
MDA-MB-361,AZD7762,Trametinib,0
RCM-1,MK-2206,LGK974,0
SK-CO-1,Sapitinib,Afatinib,0
ZR-75-1,AZD7762,Axitinib,0
MDA-MB-175-VII,Crizotinib,Trametinib,0
SW1417,Sapitinib,Trametinib,0
MDA-MB-157,Linsitinib,Vorinostat,0
MDA-MB-157,Axitinib,Venetoclax,0
